input,output,difficulty,chapter
(   )8　日　18　小時和　6　日　15　小時合起來是幾日幾小時？　(Ａ)　15　日　9　小時　(Ｂ)　15　日　13　小時　(Ｃ)　15　日　23　小時　(Ｄ)　15　日　19　小時。,答案：(Ａ) 解析：8　日　18　小時＋6　日　15　小時＝15　日　9　小時 ,易,9-2_時間量的加減
(   )奶奶繞公園一圈需要　6　分　48　秒，爺爺繞公園一圈需要　478　秒，兩人花的時間相差幾分幾秒？　(Ａ)　2　分　10　秒　(Ｂ)　1　分　10　秒　(Ｃ)　10　分　10　秒　(Ｄ)　11　分　10　秒。,答案：(Ｂ) 解析：478　秒＝7　分　58　秒 7　分　58　秒－6　分　48　秒＝1　分　10　秒 ,中,9-2_時間量的加減
(   )七小福遊樂園上午　9　時　35　分開放遊客入園，下午　6　時　20　分閉園，七小福遊樂園一天開放的時間是多久？　(Ａ)　8　小時　45　分　(Ｂ)　3　小時　15　分　(Ｃ)　2　小時　15　分　(Ｄ)　8　小時　25　分。,答案：(Ａ) 解析：下午　6　時　20　分是　18　時　20　分 18　時　20　分－9　時　35　分＝8　小時　45　分 ,中,9-3_兩時刻之間的時間量
(   )小傑從上午　11　時　54　分開始看電影，看到下午　1　時　28　分結束，小傑看電影的時間有多久？　(Ａ)　10　小時　26　分　(Ｂ)　9　小時　15　分　(Ｃ)　2　小時　24　分　(Ｄ)　1　小時　34　分。,答案：(Ｄ) 解析：下午　1　時　28　分是　13　時　28　分 13　時　28　分－11　時　54　分＝1　小時　34　分 ,中,9-3_兩時刻之間的時間量
(   )小昇參加了排球社團，上午　8　時　45　分開始練習，下午　3　時　22　分結束，小昇練習的時間有多久？　(Ａ)　5　小時　23　分　(Ｂ)　6　小時　37　分　(Ｃ)　5　小時　27　分　(Ｄ)　6　小時　23　分。,答案：(Ｂ) 解析：下午　3　時　22　分是　15　時　22　分 15　時　22　分－8　時　45　分＝6　小時　37　分 ,中,9-3_兩時刻之間的時間量
(   )媽媽下午　6　時　51　分出門逛街，下午　9　時　37　分回到家，媽媽出門花了多久時間？　(Ａ)　2　小時　46　分　(Ｂ)　3　小時　36　分　(Ｃ)　2　小時　27　分　(Ｄ)　3　小時　37　分。,答案：(Ａ) 解析：9　時　37　分－6　時　51　分＝2　小時　46　分 ,易,9-3_兩時刻之間的時間量
(   )阿姨上午　9　時　20　分出發到陽明山賞花，到下午　8　時　20　分才回到家，阿姨出門多少時間？　(Ａ)　11　小時　(Ｂ)　17　小時　(Ｃ)　16　小時　(Ｄ)　10　小時。,答案：(Ａ) 解析：下午　8　時　20　分是　20　時　20　分 20　時　20　分－9　時　20　分＝11　小時 ,中,9-3_兩時刻之間的時間量
(   )學校警衛伯伯每天上午　7　時　30　分上班，下午　5　時　20　分下班，中午休息　90　分鐘，警衛伯伯每天工作多久時間？　(Ａ)　7　小時　30　分　(Ｂ)　8　小時　20　分　(Ｃ)　9　小時　(Ｄ)　9　小時　20　分。,答案：(Ｂ) 解析：下午　5　時　20　分是　17　時　20　分 17　時　20　分－7　時　30　分－90　分＝8　小時　20　分 ,難,9-3_兩時刻之間的時間量
(   )永廷參加滾球趣味競賽，上午　10　時　57　分起跑，到上午　11　時　2　分到達終點，永廷一共跑了多久時間？　(Ａ)　1　小時　5　分　(Ｂ)　15　分鐘　(Ｃ)　55　分鐘　(Ｄ)　5　分鐘。,答案：(Ｄ) 解析：11　時　2　分－10　時　57　分＝5　分 ,易,9-3_兩時刻之間的時間量
(   )小齊從上午　11　時　23　分開始畫畫，畫了　105　分鐘，他畫完時是下午幾時幾分？　(Ａ)下午　1　時　18　分　(Ｂ)下午　1　時　15　分　(Ｃ)下午　1　時　25　分　(Ｄ)下午　1　時　8　分。,答案：(Ｄ) 解析：11　時　23　分＋105　分鐘＝13　時　8　分 13　時　8　分是下午　1　時　8　分 ,中,9-4_時刻與時間量的計算
(   )爸爸從家裡開車到臺北花了　1　小時　55　分，抵達臺北剛好是上午　9　時，爸爸上午幾時幾分從家裡出發？　(Ａ)上午　7　時　5　分　(Ｂ)上午　10　時　55　分　(Ｃ)上午　8　時　5　分　(Ｄ)上午　9　時　55　分。,答案：(Ａ) 解析：9　時－1　小時　55　分＝7　時　5　分 ,中,9-4_時刻與時間量的計算
(   )再過　41　分鐘是下午　11　時　37　分，現在是下午幾時幾分？　(Ａ)下午　10　時　38　分　(Ｂ)下午　10　時　56　分　(Ｃ)下午　10　時　26　分　(Ｄ)下午　10　時　38　分。,答案：(Ｂ) 解析：11　時　37　分－41　分鐘＝10　時　56　分 ,易,9-4_時刻與時間量的計算
(   )從小島到陸地乘船要　2　小時　18　分，船長於上午　6　時　52　分從小島出發，到達陸地是上午幾時幾分？　(Ａ)上午　9　時　(Ｂ)上午　10　時　10　分　(Ｃ)上午　9　時　10　分　(Ｄ)上午　4　時　34　分。,答案：(Ｃ) 解析：6　時　52　分＋2　小時　18　分＝9　時　10　分 ,中,9-4_時刻與時間量的計算
(   )銘達參加拼積木大賽，從下午　4　時　27　分開始拼，共花了　29　分鐘才拼完，銘達拼完積木是下午幾時幾分？　(Ａ)　3　時　2　分　(Ｂ)　4　時　2　分　(Ｃ)　4　時　46　分　(Ｄ)　4　時　56　分。,答案：(Ｄ) 解析：4　時　27　分＋29　分鐘＝4　時　56　分 ,易,9-4_時刻與時間量的計算
(   )推動閱讀教育講座時間預計為　1　小時　30　分，如果從上午　10　時開始，講座預計什麼時候結束？　(Ａ)上午　9　時　30　分　(Ｂ)上午　10　時　(Ｃ)上午　10　時　30　分　(Ｄ)上午　11　時　30　分。,答案：(Ｄ) 解析：10　時＋1　小時　30　分＝11　時　30　分 ,易,9-4_時刻與時間量的計算
(   )一部卡通影片放映時間是　105　分鐘，如果從下午　4　時　46　分開始放映，影片什麼時候結束？　(Ａ)　18　時　31　分　(Ｂ)　17　時　51　分　(Ｃ)　17　時　15　分　(Ｄ)　18　時　45　分。,答案：(Ａ) 解析：4　時　46　分＋105　分鐘＝6　時　31　分 下午　6　時　31　分是　18　時　31　分 ,中,9-4_時刻與時間量的計算
(   )銘祥家要重新粉刷油漆，共需要　6　小時，如果今天上午　9　時開始粉刷，要到下午幾時才能粉刷完？　(Ａ)下午　3　時　(Ｂ)下午　4　時　(Ｃ)下午　13　時　(Ｄ)下午　15　時。,答案：(Ａ) 解析：9＋6＝15，15　時是下午　3　時。 ,易,9-4_時刻與時間量的計算
(   )大明星阿湯哥　5　月　25　日上午　10　時抵達臺灣宣傳電影，預計　27　小時後結束訪臺行程，他什麼時候會離開臺灣？　(Ａ)　5　月　26　日下午　1　時　(Ｂ)　5　月　26　日下午　3　時　(Ｃ)　5　月　25　日下午　1　時　(Ｄ)　5　月　25　日下午　3　時。,答案：(Ａ) 解析：27　小時＝1　日　3　小時，25＋1＝26（5　月　26　日），10＋3＝13，13　時是下午　1　時，是下午　1　時。 ,中,9-5_跨日的時間計算
(   )輪船航行了　29　個小時，在　4　月　1　日下午　6　時到達目的地，輪船是在什麼時候出航？　(Ａ)　3　月　31　日下午　2　時　(Ｂ)　3　月　30　日下午　1　時　(Ｃ)　3　月　31　日下午　1　時　(Ｄ)　3　月　30　日下午　2　時。,答案：(Ｃ) 解析：29　小時＝1　日　5　小時，4　月　1　日前　1　日是　3　月　31　日，6－5＝1，是　3　月　31　日下午　1　時。 ,難,9-5_跨日的時間計算
(   )現在是　6　月　3　日下午　5　時，35　小時前是　6　月　2　日上午幾時？　(Ａ)　5　時　(Ｂ)　6　時　(Ｃ)　7　時　(Ｄ)　8　時。,答案：(Ｂ) 解析：35　小時＝1　日　11　小時，3－1＝2（6　月　2　日），下午　5　時是　17　時，17－11＝6，是　6　月　2　日上午　6　時。 ,易,9-5_跨日的時間計算
(   )LED　燈泡測試，連續測試　36　小時，從　3　月　18　日下午　5　時開始測試，什麼時候測試結束？　(Ａ)　3　月　19　日上午　5　時　(Ｂ)　3　月　20　日上午　5　時　(Ｃ)　3　月　20　日下午　3　時　(Ｄ)　3　月　21　日下午　3　時,答案：(Ｂ) 解析：36　小時＝1　日　12　小時，下午　5　時是　17　時。 18　日　17　時＋1　日　12　小時＝20　日　5　時 ,難,9-5_跨日的時間計算
(   )朝威要到奧地利旅遊，從桃園機場搭　9　月　30　日下午　4　時起飛的飛機，飛行時間是　17　小時，朝威什麼時候到達奧地利？　(Ａ)　9　月　30　日　13　時　(Ｂ)　9　月　30　日　21　時　(Ｃ)　10　月　1　日上午　9　時　(Ｄ)　10　月　1　日下午　9　時。,答案：(Ｃ) 解析：下午　4　時是　16　時，16＋17＝33，33－24＝9，是　10　月　1　日上午　9　時。 ,難,9-5_跨日的時間計算
(   )小珍的學校因為舊水管需要更換，從　7　月　1　日的　16　時開始停水　28　小時，恢復供水的時間是什麼時候？　(Ａ)　7　月　2　日　16　時　(Ｂ)　7　月　2　日　20　時　(Ｃ)　6　月　30　日　16　時　(Ｄ)　6　月　30　日　20　時。,答案：(Ｂ) 解析：28　小時＝1　日　4　小時，1＋1＝2（7　月　2　日），16＋4＝20，是　7　月　2　日　20　時。 ,中,9-5_跨日的時間計算
(   )美惠全家到溪頭露營　45　小時，如果美惠全家在　7　月　18　日下午　6　點拔營回家，美惠家是何時抵達溪頭開始紮營？　(Ａ)　7　月　17　日　18　時　(Ｂ)　7　月　17　日　18　時　(Ｃ)　7　月　16　日　6　時　(Ｄ)　7　月　16　日　21　時。,答案：(Ｄ) 解析：45　小時＝1　日　21　小時，下午　6　時是　18　時， 18　日　18　時－1　日　21　小時＝16　日　21　時 ,難,9-5_跨日的時間計算
(   )現在是　4　月　7　日上午　11　時，29　小時前是　4　月　6　日上午幾時？　(Ａ)　10　時　(Ｂ)　11　時　(Ｃ)　6　時　(Ｄ)　16　時。,答案：(Ｃ) 解析：29　小時＝1　日　5　小時，7－1＝6（4　月　6　日），11－5＝6，是　4　月　6　日上午　6　時。 ,易,9-5_跨日的時間計算
(   )現在是　8　月　25　日下午　10　時　26　分，24　小時後是　(Ａ)　8　月　24　日上午　10　時　26　分　(Ｂ)　8　月　25　日上午　10　時　26　分　(Ｃ)　8　月　26　日上午　10　時　26　分　(Ｄ)　8　月　26　日　22　時　26　分。,答案：(Ｄ) 解析：24　小時＝1　日，25＋1＝26（8　月　26　日），下午　10　時是　22　時。 ,中,9-5_跨日的時間計算
