input,output,difficulty,chapter
(   )一本筆記本的重量可能是下面哪一個？　(Ａ)　10　公斤　(Ｂ)　5　公斤　(Ｃ)　300　公克　(Ｄ)　1　公克。,答案：(Ｃ) 解析：10　公斤、5　公斤的重量比較重，不像是筆記本的重量。 ,易,7-4_重量的換算與比較
(   )一個櫃子重　7　公斤　70　公克，相當於多少公克？　(Ａ)　7700　公克　(Ｂ)　7770　公克　(Ｃ)　7070　公克　(Ｄ)　770　公克。,答案：(Ｃ) ,中,7-4_重量的換算與比較
(   )一盒巧克力重　1　公斤　20　公克，也就是多少公克？　(Ａ)　1200　公克　(Ｂ)　1020　公克　(Ｃ)　1002　公克　(Ｄ)　120　公克。,答案：(Ｂ) ,易,7-4_重量的換算與比較
(   )一箱海苔重　2　公斤　8　公克，也就是多少公克？　(Ａ)　28　公克　(Ｂ)　208　公克　(Ｃ)　2008　公克　(Ｄ)　2800　公克。,答案：(Ｃ) ,易,7-4_重量的換算與比較
(   )一袋米重　2　公斤　20　公克，也就是多少公克？　(Ａ)　220　公克　(Ｂ)　2220　公克　(Ｃ)　2200　公克　(Ｄ)　2020　公克。,答案：(Ｄ) ,易,7-4_重量的換算與比較
(   )一架模型飛機重　1　公斤　500　公克，也就是多少公克？　(Ａ)　1500　公克　(Ｂ)　1005　公克　(Ｃ)　1050　公克　(Ｄ)　150　公克。,答案：(Ａ) ,易,7-4_重量的換算與比較
(   )一個空書包重　1　公斤　735　公克，把課本放進書包後，一共重　2　公斤　900　公克，課本有多重？　(Ａ)　1　公斤　165　公克　(Ｂ)　1　公斤　65　公克　(Ｃ)　3　公斤　735　公克　(Ｄ)　4　公斤　635　公克。,答案：(Ａ)  ,易,7-5_重量的計算
(   )水梨禮盒共重　1　公斤　800　公克，水梨秤重後的重量是　1　公斤　115　公克，空盒的重量應該是多少？　(Ａ)　785　公克　(Ｂ)　685　公克　(Ｃ)　2　公斤　915　公克　(Ｄ)　1　公斤　685　公克。,答案：(Ｂ)  ,易,7-5_重量的計算
(   )推車的重量是　1　公斤　370　公克，放上　6　公斤　525　公克的貨物後，重量是幾公斤幾公克？　(Ａ)　5　公斤　155　公克　(Ｂ)　5　公斤　895　公克　(Ｃ)　7　公斤　895　公克　(Ｄ)　8　公斤　725　公克。,答案：(Ｃ)  ,易,7-5_重量的計算
(   )小花體重　21　公斤　200　公克，比妹妹重　4　公斤　50　公克，妹妹有多重？　(Ａ)　17　公斤　150　公克　(Ｂ)　19　公斤　200　公克　(Ｃ)　23　公斤　250　公克　(Ｄ)　25　公斤　250　公克。,答案：(Ａ)  ,中,7-5_重量的計算
(   )一個琉璃獎盃重　600　公克，5　個一樣的琉璃獎盃有多重？　(Ａ)　30　公斤　(Ｂ)　3　公斤　(Ｃ)　3　公斤　300　公克　(Ｄ)　3　公斤　30　公克。,答案：(Ｂ) 解析：600×5＝3000，1000　公克＝1　公斤，所以　3000　公克＝3　公斤。 ,中,7-5_重量的計算
(   )1　顆柳丁平分成　10　等分，1　等分是　1　片，哥哥吃掉　5　片，是吃了幾顆柳丁？　(Ａ)10/5顆　(Ｂ)5/10顆　(Ｃ)　5　顆　(Ｄ)1/5顆。,答案：(Ｂ) 解析：5　片是5/10顆柳丁。 ,易,8-1_幾分之幾
(   )一個蘋果派平分成　6　等分，1　等分是　1　片，平分後的　2　片是幾個蘋果派？　(Ａ)1/2個　(Ｂ)6/2個　(Ｃ)2/6個　(Ｄ)　2　個。,答案：(Ｃ) 解析：2　片是2/6個蘋果派。 ,易,8-1_幾分之幾
(   )3/9中的　9　是？　(Ａ)分子　(Ｂ)分母　(Ｃ)分線　(Ｄ)分數。,答案：(Ｂ) 解析：3　是分子，9　是分母。 ,易,8-1_幾分之幾
(   )4/5讀作？　(Ａ)五分之四　(Ｂ)四分之五　(Ｃ)四五　(Ｄ)四之五。,答案：(Ａ) 解析：4/5讀作五分之四。 ,易,8-1_幾分之幾
(   )一片巧克力有　9　塊，平分成　9　等分，1　等分是　1　塊，幾片巧克力和　1　片巧克力一樣多？　(Ａ)9/9片　(Ｂ)1/9片　(Ｃ)2/9片　(Ｄ)7/9片。,答案：(Ａ) 解析：9/9片巧克力跟　1　片巧克力一樣多。 ,中,8-1_幾分之幾
(   )1　個鬆餅平分切成　6　等分，1　等分是　1　片，小冰吃了　4　片後，剩下　2　片，是剩下多少個鬆餅？(Ａ)　2　個　(Ｂ)　4　個　(Ｃ)2/6個　(Ｄ)4/6個。,答案：(Ｃ) ,易,8-1_幾分之幾
(   )1　顆水蜜桃平分切成　8　等分，1　等分是　1　片，奶奶吃了3/8顆，是吃了幾片？(Ａ)　3　片　(Ｂ)　5　片　(Ｃ)　6　片　(Ｄ)　8　片。,答案：(Ａ) ,中,8-1_幾分之幾
(   )1　塊豆干平分成　4　等分，1　等分是　1　片，姐姐吃了　1　片，是吃了幾塊豆干？(Ａ)　1　塊　(Ｂ)4/1塊　(Ｃ)1/4塊　(Ｄ)　4　塊。,答案：(Ｃ) ,易,8-1_幾分之幾
(   )1　條壽司平分成　6　等分，1　等分是　1　塊，弟弟吃了3/6條，是吃了幾塊壽司？(Ａ)1/6塊　(Ｂ)3/6塊　(Ｃ)　1　塊　(Ｄ)　3　塊。,答案：(Ｄ) ,易,8-1_幾分之幾
(   )1　張色紙平分成　8　等分，妹妹剪下其中的　1　等分，也就是幾張色紙？(Ａ)8/1張　(Ｂ)1/8張　(Ｃ)　1　張　(Ｄ)　8　張。,答案：(Ｂ) ,易,8-1_幾分之幾
(   )1　條奶凍卷平分成　10　等分，1　等分是　1　塊，哥哥吃了　3　塊，是吃了幾分之幾條奶凍捲？答案中分母是(Ａ)　1　(Ｂ)　3　(Ｃ)　7　(Ｄ)　10。,答案：(Ｄ) ,易,8-1_幾分之幾
(   )1　瓶水平分成　4　等分，1　等分是　1　杯，哥哥和同學喝了瓶，還剩下幾杯水？(Ａ)　1　杯　(Ｂ)　3　杯　(Ｃ)1/4杯　(Ｄ)3/4杯。,答案：(Ａ) ,難,8-1_幾分之幾
(   )1　條年糕平分成　5　等分，1　等分是　1　片，姐姐吃了2/5條，還剩下幾片？(Ａ)　2　片　(Ｂ)　3　片　(Ｃ)2/5片　(Ｄ)3/5片。,答案：(Ｂ) ,中,8-1_幾分之幾
(   )1　顆水梨平分成　10　等分，1　等分是　1　片，弟弟和妹妹各拿走　2　片，還剩下幾顆？(Ａ)　2　顆　(Ｂ)　4　顆　(Ｃ)6/10顆　(Ｄ)8/10顆。,答案：(Ｃ) 解析：弟弟和妹妹各拿走　2　片，2＋2＝4，共拿走　4　片，還剩下6/10顆。 ,難,8-1_幾分之幾
(   )1　張紙平分成　6　等分，1　等分就是幾張？(Ａ)　1　張　(Ｂ)　2　張　(Ｃ)1/6　張　(Ｄ)　6　張。,答案：(Ｃ) ,易,8-1_幾分之幾
(   )1　瓶酪梨牛奶平分成　9　等分，1　等分是　1　杯，媽媽拿走　2　杯請鄰居喝，是拿走幾瓶酪梨牛奶？(Ａ)　2　瓶　(Ｂ)　7　瓶　(Ｃ)2/9瓶　(Ｄ)7/9瓶。,答案：(Ｃ) ,難,8-1_幾分之幾
(   )1　個水果派有　12　片，平分成　12　等分，1　等分是　1　片，4　片是幾個水果派？(Ａ)4/12個　(Ｂ)12/4個　(Ｃ)1/4個　(Ｄ)　4　個。,答案：(Ａ) 解析：4　片是4/12個水果派。 ,易,8-2_分數與1
(   )將　1　片薄餅，平分成　8　等分，1　等分是　1　塊。3　個1/8片薄餅是幾塊？(Ａ)　1　塊　(Ｂ)　2　塊　(Ｃ)　3　塊　(Ｄ)3/8塊。,答案：(Ｃ) 解析：3　個1/8片薄餅是3/8片，也就是　3　塊。 ,易,8-2_分數與1
(   )下面哪個分數跟8/8一樣大？　(Ａ)5/5　(Ｂ)4/6　(Ｃ)6/7　(Ｄ)　6/9。,答案：(Ａ)/ 解析：1＝8/8＝5/5 ,中,8-2_分數與1
(   )下面哪個圓的大小跟其他不同？　(Ａ)3/3個圓　(Ｂ)3/5個圓　(Ｃ)6/6個圓　(Ｄ)4/4個圓。,答案：(Ｂ) 解析：3/3＝6/6＝4/4。 ,中,8-2_分數與1
(   )1　條繩子可以用不同的分數表示，下面哪個選項不正確？　(Ａ)3/3　(Ｂ)5/5　(Ｃ)6/7　(Ｄ)9/9。,答案：(Ｃ) 解析：(Ｃ)6/7應改成7/7或6/6。 ,易,8-2_分數與1
(   )1　張紙平分成　7　等分，一張和七分之幾張一樣多？(Ａ)1/7張　(Ｂ)7/7張　(Ｃ)8/7張　(Ｄ)14/7張。,答案：(Ｂ) ,易,8-2_分數與1
(   )1　張蔥油餅平分成　8　塊，8　個1/8/張是幾張？(Ａ)1/8張　(Ｂ)7/8張　(Ｃ)　1　張　(Ｄ)　8　張。,答案：(Ｃ) ,易,8-2_分數與1
(   )1　塊芋頭酥餅平分成　10　片，媽媽送給鄰居　5　片，是送了幾塊芋頭酥餅？(Ａ)　1　塊　(Ｂ)　5　塊　(Ｃ)1/10塊　(Ｄ)5/10塊。,答案：(Ｄ) ,易,8-2_分數與1
(   )1　塊地平分成　6　等分，平分後的　4　等分拿來種芹菜，種芹菜的部分是幾分之幾塊地？(Ａ)4/6塊　(Ｂ)6/6塊　(Ｃ)　4　塊　(Ｄ)　6　塊。,答案：(Ａ) ,易,8-2_分數與1
(   )一條蛋糕平分成　7　等分。巧克力口味有3/7條，牛奶口味有　2　個1/7條，抹茶口味有2/7條，數量相同的是哪兩種口味？　(Ａ)巧克力和牛奶　(Ｂ)牛奶和抹茶　(Ｃ)抹茶和巧克力　(Ｄ)都相同。,答案：(Ｂ) 解析：牛奶口味有　2　個1/7條，是2/7條，跟抹茶口味數量相同。 ,中,8-3_分數的大小比較
(   )奶奶把一塊田平分成　10　等分，5/10塊種紅豆，3/10塊種花生，哪一個種的比較少？(Ａ)花生　(Ｂ)紅豆　(Ｃ)兩個一樣多　(Ｄ)無法比較。,答案：(Ａ) 解析：3/10＜5/10，花生比較少。 ,中,8-3_分數的大小比較
(   )有一個分數比4/8大，比7/8小，這個分數可能是多少？　(Ａ)2/8　(Ｂ)6/8　(Ｃ)8/8　(Ｄ)9/8。,答案：(Ｂ) 解析：4/8＜6/8＜7/8。 ,中,8-3_分數的大小比較
(   )一套百科全書有　12　本，妹妹拿了　3　本，弟弟拿了2/12套，誰拿的比較多？(Ａ)妹妹　(Ｂ)弟弟　(Ｃ)一樣多　(Ｄ)不能比較。,答案：(Ａ) ,中,8-3_分數的大小比較
(   )一塊豆腐平分成　10　等分，1　等分是　1　份，媽媽買了　3　份，阿姨買了4/10塊，姑姑買了1/10塊，誰買的最多？(Ａ)媽媽　(Ｂ)阿姨　(Ｃ)姑姑　(Ｄ)一樣多。,答案：(Ｂ) ,中,8-3_分數的大小比較
(   )一張紙平分成　8　等分，哥哥畫了　3　等分，妹妹畫了4/8張，誰畫的比較多，可以如何表示？(Ａ)　3＞4/8　(Ｂ)3/8＜4　(Ｃ)3/8＜4/8　(Ｄ)　3＜8。,答案：(Ｃ) ,中,8-3_分數的大小比較
(   )一片肉干平分成　9　等分，1　等分是　1　塊，4　塊是原味，5/9片是辣味，要比較哪種口味比較少，可以如何表示？(Ａ)　9＞4　(Ｂ)　4＞5/9　(Ｃ)4/9＜5　(Ｄ)4/9＜5/9。,答案：(Ｄ) ,中,8-3_分數的大小比較
(   )弟弟在桌上放了一排字母，已知字母是按照規律排列，弟弟不小心掉到地上的字母是哪一個？　(Ａ)　P　(Ｂ)　H　(Ｃ)　C　(Ｄ)　T。P□CTPHCTPHCT,答案：(Ｂ) 解析：字母規律為　PHCT。 ,難,9-3_圖案的規律
(   )觀察下面數的變化，下一個數是多少？6、10、14、18、22、？(Ａ)　24　(Ｂ)　26　(Ｃ)　30　(Ｄ)　40。,答案：(Ｂ) 解析：後一個數比前一個數多　4，所以下一個數是　22＋4＝26。 ,中,9-4_數形的規律
(   )觀察下面數的變化，下一個數是多少？0、1、2、0、1、2、0、？(Ａ)　1　(Ｂ)　2　(Ｃ)　0　(Ｄ)　10。,答案：(Ａ) 解析：數字的規律是　0、1、2，所以下一個數是　1。 ,易,9-4_數形的規律
(   )下列哪一個選項中的數不是奇數？　(Ａ)　21　(Ｂ)　47　(Ｃ)　56　(Ｄ)　89。,答案：(Ｃ) 解析：奇數的個位數字是　1、3、5、7、9，所以　56　是偶數。 ,易,9-4_數形的規律
(   )觀察數的規律變化：2，4，8，16，32，下一個數是　(Ａ)　36　(Ｂ)　48　(Ｃ)　60　(Ｄ)　64。,答案：(Ｄ) ,難,9-4_數形的規律
(   )觀察數的規律變化：1，11，21，下一個數是　(Ａ)　32　(Ｂ)　31　(Ｃ)　27　(Ｄ)　41。,答案：(Ｂ) ,中,9-4_數形的規律
(   )選出下面不是奇數的數？　(Ａ)　37　(Ｂ)　29　(Ｃ)　14　(Ｄ)　17。,答案：(Ｃ) ,中,9-4_數形的規律
