input,output,difficulty,chapter
(   )「生字簿每套有甲本和乙本共　2　本，書局進了　6　套，共有幾本？」，乘法算式可以寫成　(Ａ)　2＋6＝8　(Ｂ)　2×6＝12　(Ｃ)　6×2＝12。,答案：(Ｂ) 解析：2　有　6　個，是　2　的　6　倍，乘法算式可以寫成　2×6＝12。 ,中,7-2_2和5的乘法
(   )2×5＝10　中，哪一個數是乘數？　(Ａ)　2　(Ｂ)　5　(Ｃ)　10。,答案：(Ｂ) ,中,7-2_2和5的乘法
(   )一雙手套有　2　個，5　雙手套共有幾個？乘法算式記作　(Ａ)　2＋5＝7　(Ｂ)　2×5＝10　(Ｃ)　5×2＝10。,答案：(Ｂ) 解析：2　有　5　個，乘法算式記作：2×5＝10。 ,中,7-2_2和5的乘法
(   )4×3＝12，下面哪一個敘述錯誤？　(Ａ)　3　連加　3　次是　12　(Ｂ)　4　的　3　倍是　12　(Ｃ)　4　加　3　次是　12。,答案：(Ａ) 解析：(Ａ)3　連加　3　次是　9。 ,中,7-3_4的乘法
(   )4×7＝28，4×8　的答案是多少？　(Ａ)　29　(Ｂ)　35　(Ｃ)　32。,答案：(Ｃ) 解析：4×8　比　4×7　多　1　個　4。所以　4×8＝28＋4＝32。 ,中,7-3_4的乘法
(   )4　的　6　倍和下面哪一個選項意思相同？　(Ａ)　6×4　(Ｂ)　6＋6＋6＋6　(Ｃ)　4×6。,答案：(Ｃ) 解析：4　的　6　倍，就是　4　有　6　個，是　4＋4＋4＋4＋4＋4，乘法記作：4×6。 ,中,7-3_4的乘法
(   )4×7＝28，再多加　1　個　4　倍，答案是多少？　(Ａ)　4×5＝20　(Ｂ)　4×8＝32　(Ｃ)　4×9＝36。,答案：(Ｂ) ,中,7-3_4的乘法
(   )琦琦有　4　張獎卡，妙妙的獎卡是琦琦的　7　倍，妙妙有幾張獎卡？　(Ａ)　24　張　(Ｂ)　32　張　(Ｃ)　28　張。,答案：(Ｃ) 解析：4　的　7　倍，就是　4　有　7　個，是　4＋4＋4＋4＋4＋4＋4，乘法記作：4×7＝28。 ,中,7-3_4的乘法
(   )弟弟找到　6　株幸運草，一株幸運草有　4　片葉子，一共有幾片葉子？算式記成(Ａ)　6×4＝24　片　(Ｂ)　4×6＝24　片　(Ｃ)　4×4＝16　片。,答案：(Ｂ) 解析：1　株有　4　片，有　6　株，4　有　6　個，算式記作　4×6＝20。 ,中,7-3_4的乘法
(   )4　的　5　倍也可以說是　(Ａ)4　個　5　(Ｂ)5　個　4　(Ｃ)5×4。,答案：(Ｂ) ,中,7-3_4的乘法
(   )4　個點數可以換　1　個禮物，如果要換　3　個禮物，需要幾個點數？　(Ａ)　3×4＝12　(Ｂ)　4×3＝12　(Ｃ)　3＋4＝7。,答案：(Ｂ) 解析：1　個禮物需要　4　個點數，有　3　個，是　4　有　3　個，乘法算式記作：4×3＝12。 ,中,7-3_4的乘法
(   )4×4　比　4×5　少多少？　(Ａ)少　1　個　4　(Ｂ)少　2　個　4　(Ｃ)少　1　個　5。,答案：(Ａ) 解析：4×4　表示　4　有　4　個，4×5　表示　4　有　5　個。4　個比　5　個少　1　個，所以　4×4　比　4×5　少　1　個　4。 ,中,7-3_4的乘法
(   )1　張考卷有　4　題，老師改了　10　張考卷，是改了幾題？　(Ａ)10　題　(Ｂ)20　題　(Ｃ)40　題。,答案：(Ｃ) 解析：1　張有　4　題，有　10　張，4　有　10　個，算式記作：4×10＝40。 ,中,7-3_4的乘法
(   )8×6　代表的意思，下面哪一個敘述是錯的？　(Ａ)　8　有　6　個　(Ｂ)　8　的　6　倍　(Ｃ)　6　有　8　個。,答案：(Ｃ) ,中,7-4_8的乘法
(   )8＋8＋8＝24，寫成乘法算式是　(Ａ)　8＋3＝24　(Ｂ)　8×3＝24　(Ｃ)　8－3＝24。,答案：(Ｂ) 解析：8　連加　3　次，乘法算式記作：8×3＝24。 ,中,7-4_8的乘法
(   )發球機裡有　30　顆，每次練習會用掉　8　顆，已經練習了幾次，球箱裡可能剩下幾顆？　(Ａ)　20　顆　(Ｂ)　14　顆　(Ｃ)　10　顆。,答案：(Ｂ) 解析：有可能用掉　8　顆、16　顆、24　顆，所以發球機裡可能會剩下：30－8＝22、30－16＝14、30－24＝6。 ,難,7-4_8的乘法
(   )一盒粉筆有　8　枝，老師讓小城去總務處拿　2　盒，共有幾枝粉筆？　(Ａ)　8　枝　(Ｂ)　10　枝　(Ｃ)　16　枝。,答案：(Ｃ) 解析：1　盒有　8　枝，有　2　盒，是　8　有　2　個，乘法算式記作：8×2＝16。 ,中,7-4_8的乘法
(   )小德一家人一天會喝掉　8　瓶牛奶，一星期（有　7　天）會喝掉幾瓶牛奶？　(Ａ)　8　瓶　(Ｂ)　15　瓶　(Ｃ)　56　瓶。,答案：(Ｃ) 解析：1　天有　8　瓶，一星期有　7　天，是　8　有　7　個，乘法算式記作：8×7＝56。 ,中,7-4_8的乘法
(   )鐘面上的長針，又叫作　(Ａ)時針　(Ｂ)分針　(Ｃ)刻度。,答案：(Ｂ) ,易,8-1_認識鐘面
(   )　9　時的時候，鐘面上的長針會指在哪一個刻度？　(Ａ)　12　(Ｂ)　9　(Ｃ)　6。,答案：(Ａ) ,中,8-1_認識鐘面
(   )12　時的時候，鐘面上的分針會指在哪一個刻度？　(Ａ)　12　(Ｂ)　9　(Ｃ)　6。,答案：(Ａ) ,中,8-1_認識鐘面
(   )從　4　時到　5　時，分針走了　1　圈，是走了幾小格？　(Ａ)　5　小格　(Ｂ)　30　小格　(Ｃ)　60　小格。,答案：(Ｃ) 解析：從　4　時到　5　時，分針會走　1　圈，時鐘　1　圈有　60　小格。 ,中,8-1_認識鐘面
(   )媽媽下午　5　時從家裡開車，下午　7　時抵達外婆家，媽媽開車花了幾小時？(Ａ)　1　小時　(Ｂ)　2　小時　(Ｃ)　3　小時。,答案：(Ｂ) 解析：下午　5　點到　7　點，時針走了　2　大格，是經過了　2　小時。 ,中,8-3_點數經過的時間
(   )現在是下午　3　時，時針再走　1　大格後是下午幾時？(Ａ)　下午　2　時　(Ｂ)　下午　3　時　30　分　(Ｃ)　下午　4　時。,答案：(Ｃ) 解析：時針走　1　大格，是經過了　1　小時。從　3　點開始，1　小時後是　4　點。 ,中,8-3_點數經過的時間
(   )電影在下午　6　時開始放映，到下午　8　時結束。電影放映了幾小時？(Ａ)　12　小時　(Ｂ)　3　小時　(Ｃ)　2　小時。,答案：(Ｃ) 解析：從下午　6　時到　8　時，分針走了　2　圈，是經過了　2　小時。 ,中,8-3_點數經過的時間
(   )社區停電從中午　12　時開始，到晚上　12　時才恢復電力，從中午　12　時到晚上　12　時經過了幾小時？(Ａ)　10　小時　(Ｂ)　12　小時　(Ｃ)　24　小時。,答案：(Ｂ) 解析：從中午　12　時到晚上　12　時，時針走了　1　圈，是經過了　12　小時。 ,難,8-3_點數經過的時間
(   )爸爸從臺北搭車到臺中要　2　小時，爸爸抵達臺中時是　5　點，爸爸在臺北搭幾點的車？(Ａ)　3　點　(Ｂ)　7　點　(Ｃ)　10　點。,答案：(Ａ) 解析：經過　2　小時，時針走了　2　大格，5　點往前　2　大格是　3　點。 ,難,8-3_點數經過的時間
(   )分針走　1　圈，是幾分鐘？　(Ａ)　60　分鐘　(Ｂ)　30　分鐘　(Ｃ)　5　分鐘。,答案：(Ａ) ,易,8-3_點數經過的時間
(   )時鐘上的分針從數字　12　走到數字　4，是經過了幾分鐘？(Ａ)　20　分鐘　(Ｂ)　5　分鐘　(Ｃ)　4　分鐘。,答案：(Ａ) 解析：分針走　1　大格是　5　小格，分針走了　4　大格，是　20　格。 ,難,8-3_點數經過的時間
(   )時鐘上的時針從　5　時到　6　時，是經過了幾小時？(Ａ)　1　小時　(Ｂ)　2　小時　(Ｃ)　5　小時。,答案：(Ａ) 解析：分針走　1　大格是　5　小格，分針走了　4　大格，是　20　格。 ,中,8-3_點數經過的時間
(   )姍姍上午　7　時起床，1　小時後出門。姍姍出門是上午幾時？(Ａ)　上午　6　時　(Ｂ)　上午　8　時　(Ｃ)　上午　9　時。,答案：(Ｂ) 解析：時針從數字　7　走　1　大格是　1　小時，時針會指到數字　8。 ,易,8-3_點數經過的時間
(   )鐘面上原本時針指在數字　9，分針指在數字　12，當分針走了　12　小格後，是幾時幾分？(Ａ)　9　時　12　分　(Ｂ)　9　時　24　分　(Ｃ)　10　時。,答案：(Ａ) 解析：分針走　1　小格是　1　分，分針走　12　小格後會是　9　時　12　分。 ,中,8-3_點數經過的時間
(   )鐘面上原本時針指在數字　11，分針指在數字　12，當分針走了　60　小格後，是幾時幾分？(Ａ)　11　時　12　分　(Ｂ)　11　時　60　分　(Ｃ)　12　時。,答案：(Ｃ) 解析：分針走　1　小格是　1　分鐘，分針走　60　小格後會是　12　時，也可以說是　12　時　0　分。 ,中,8-3_點數經過的時間
(   )牆上時鐘因為反光看不清楚時針，美芳抬頭看了兩次時鐘，如下圖。想一想，分針不可能走了幾小格？(Ａ)　30　小格　(Ｂ)　60　小格　(Ｃ)　90　小格。,答案：(Ｂ) 解析：分針從數字　12　走到數字　6，可能走了　30　小格；也可能走了　30　小格又多走了　1　圈，多　60　小格，是　30＋60＝90，是　90　分。而走　60　小格，分針應該回到數字　12，因此不可能走　60　小格。 ,難,8-3_點數經過的時間
(   )下圖時鐘經過了幾小時？(Ａ)　1　小時　(Ｂ)　2　小時　(Ｃ)　3　小時。,答案：(Ｂ) 解析：兩個時鐘分針都是　15　分，時針則走了　2　大格，也表示經過了　2　小時。 ,難,8-3_點數經過的時間
(   )哥哥下午　6　時開始上英文課　2　小時，哥哥英文課結束時，是下午幾時？(Ａ)　下午　7　時　(Ｂ)　下午　8　時　(Ｃ)　下午　9　時。,答案：(Ｂ) 解析：經過　2　小時，時針走　2　大格，是下午　8　時。 ,中,8-3_點數經過的時間
(   )小蘭下午　4　時放學後去打籃球，經過了　1　小時後，媽媽來接小蘭，媽媽到學校時是下午幾時？(Ａ)　下午　5　時　(Ｂ)　下午　6　時　(Ｃ)　下午　7　時。,答案：(Ａ) 解析：經過　1　小時，時針走　1　大格，是下午　5　時。 ,中,8-3_點數經過的時間
(   )小英中午　12　時放學，經過　2　個小時回到家，回到家已經是下午幾時？　(Ａ)　下午　1　時　(Ｂ)　下午　2　時　(Ｃ)　下午　3　時。,答案：(Ｂ) 解析：從　12　點開始，經過　2　小時，分針走了　2　圈回到　12，時針由　12　走到　2，所以　2　個小時後是下午　2　點。 ,中,8-3_點數經過的時間
(   )小光跟家人出遊，上午　8　時　30　分從家裡出發，經過　1　小時後，到達頑皮世界，到達頑皮世界時是上午幾時幾分？(Ａ)　上午　9　時　(Ｂ)　上午　9　時　30　分　(Ｃ)　上午　10　時　30　分。,答案：(Ｂ) 解析：從上午　8　點半開始，經過　1　小時，分針走了　1　圈回到　6，時針由　8　走到　9，所以　1　小時後是上午　9　點半。 ,難,8-3_點數經過的時間
(   )媽媽上午　9　時出門，到大賣場買生活用品，上午　12　時回到家，她出去了多久時間？(Ａ)　2　小時　(Ｂ)　3　小時　(Ｃ)　4　小時。,答案：(Ｂ) 解析：從　9　時到　12　時，分針走了　3　圈，是經過了　3　小時。 ,中,8-3_點數經過的時間
(   )小華去電影院看電影，從下午　3　時看到下午　6　時，小華看了多久？(Ａ)　1　小時　(Ｂ)　2　小時　(Ｃ)　3　小時。,答案：(Ｃ) 解析：下午　3　時到下午　6　時，分針走了　3　圈，是經過了　3　小時。 ,中,8-3_點數經過的時間
(   )小芳全家從左營搭高鐵去臺中，坐上午　7　時的列車，需要　1　小時才會到達臺中，到達臺中時會是上午幾時？(Ａ)　8　時　(Ｂ)　8　時　30　分　(Ｃ)　9　時。,答案：(Ａ) 解析：從上午　7　時開始，分針走了　1　圈回到　12，時針由　7　走到　8，是經過了　1　小時，所以　1　小時後是上午　8　時。 ,中,8-3_點數經過的時間
(   )一盒甜甜圈有　3　個，5　盒甜甜圈共有幾個？哪一個算式不正確？　(Ａ)　3＋3＋3＋3＋3＝15　(Ｂ)　3×5＝15　(Ｃ)　3＋5＝8。,答案：(Ｃ) 解析：1　盒甜甜圈有　3　個，有　5　盒，是　3　有　5　個，加法算式記作：3＋3＋3＋3＋3＝15。乘法算式記作：3×5＝15。 ,中,9-1_3的乘法
(   )一盒溜溜球有　3　個，7　盒溜溜球共有幾個？乘法算式記作　(Ａ)　3×7＝21　(Ｂ)　7＋3＝10　(Ｃ)　7×3＝21。,答案：(Ａ) 解析：1　盒溜溜球有　3　個，有　7　盒，是　3　有　7　個，乘法算式記作：3×7＝21。 ,中,9-1_3的乘法
(   )一盒蛋塔有　3　個，4　盒蛋塔共有幾個？乘法算式記作　(Ａ)　3＋4＝7　(Ｂ)　3×4＝12　(Ｃ)　4×3＝12。,答案：(Ｂ) 解析：1　盒有　3　個蛋塔，有　4　盒，是　3　有　4　個，乘法算式記作：3×4＝12。 ,中,9-1_3的乘法
(   )3　個　3　要再加上多少，合起來才是　5　個　3？　(Ａ)　9　(Ｂ)　8　(Ｃ)　6。,答案：(Ｃ) 解析：3　個　3　是　3　的　3　倍，5　個　3　是　3　的　5　倍，3　的　5　倍比　3　的　3　倍多　2　個　3，是多　3×2＝6。 ,中,9-1_3的乘法
(   )小莉買了　6　組文具，每組文具都有　3　枝筆，小莉共買了幾枝筆？下面哪個算式是不對的？　(Ａ)　3＋3＋3＋3＋3＋3＝18　(Ｂ)　3＋6＝9　(Ｃ)　3×6＝18。,答案：(Ｂ) 解析：1　組文具有　3　枝筆，買　6　組，是　3　有　6　個，乘法算式記作：3×6＝18。 ,易,9-1_3的乘法
(   )1　盒巧克力有　3　顆，小嘉買了　7　盒，共有幾顆？下面哪個算式是對的？　(Ａ)　7＋7＋7＝21　(Ｂ)　3×7＝21　(Ｃ)　7×3＝21。,答案：(Ｂ) 解析：1　盒巧克力有　3　顆，買　7　盒，是　3　有　7　個，乘法算式記作：3×7＝21。 ,中,9-1_3的乘法
(   )二年三班分組玩遊戲，每　3　個人分成　1　組，剛好分成　9　組，二年三班有幾個人？　(Ａ)　11　個人　(Ｂ)　18　個人　(Ｃ)　27　個人。,答案：(Ｃ) 解析：1　組有　3　個人，有　9　組，是　3　有　9　個，乘法算式記作：3×9＝27。 ,中,9-1_3的乘法
(   )1　束玫瑰花有　3　朵，10　束共有幾朵？　(Ａ)　30　朵　(Ｂ)　20　朵　(Ｃ)　10　朵。,答案：(Ａ) 解析：1　束有　3　朵玫瑰花，有　10　束，是　3　有　10　個，乘法算式記作：3×10＝30。 ,中,9-1_3的乘法
(   )6×8　比　6×5　多幾個　6？　(Ａ)　2　個　(Ｂ)　3　個　(Ｃ)　5　個。,答案：(Ｂ) 解析：6×8　表示　6　有　8　個，6×5　表示　6　有　5　個。8　個比　5　個多　3　個，所以　6×8　比　6×5　多　3　個　6。 ,中,9-2_6的乘法
(   )一隻蜜蜂有　6　隻腳，7　隻蜜蜂共有幾隻腳？　(Ａ)　13　隻　(Ｂ)　24　隻　(Ｃ)　42　隻。,答案：(Ｃ) 解析：1　隻蜜蜂有　6　隻腳，有　7　隻蜜蜂，是　6　的　7　倍，乘法算式記作：6×7＝42。 ,中,9-2_6的乘法
(   )下面哪一個算式的答案是　24？　(Ａ)　2×4　(Ｂ)　6×4　(Ｃ)　2＋4。,答案：(Ｂ) ,中,9-2_6的乘法
(   )大大飯店一個大房間可以睡　6　個人，10　個大房間最多可以睡幾個人？　(Ａ)　16　個人　(Ｂ)　30　個人　(Ｃ)　60　個人。,答案：(Ｃ) 解析：6×10＝60 ,中,9-2_6的乘法
(   )季華和　5　個同學合買一本漫畫書，每個人剛好都出　6　元，一本漫畫書賣多少元？　(Ａ)　30　元　(Ｂ)　36　元　(Ｃ)　40　元。,答案：(Ｂ) 解析：1　人出　6　元，季華和　5　個同學共有　6　個人，是　6　的　6　倍，乘法算式記作：6×6＝36。 ,中,9-2_6的乘法
(   )小妍每天聽　6　分鐘的英文朗讀，一個星期有　7　天，一個星期後她共聽了幾分鐘的英文朗讀？　(Ａ)　42　分鐘　(Ｂ)　48　分鐘　(Ｃ)　54　分鐘。,答案：(Ａ) 解析：1　個星期有　7　天，每天　6　分鐘，是　6　有　7　個，乘法算式記作：6×7＝42。 ,中,9-2_6的乘法
(   )一個蒸籠有　6　個饅頭，10　個蒸籠共有幾個饅頭？　(Ａ)　16　個　(Ｂ)　36　個　(Ｃ)　60　個。,答案：(Ｃ) 解析：1　個蒸籠有　6　個饅頭，有　10　個蒸籠，是　6　有　10　個，乘法算式記作：6×10＝60。 ,中,9-2_6的乘法
(   )7×4　的答案是如何算出來？　(Ａ)　7＋4　(Ｂ)　7＋7＋7＋7　(Ｃ)　7－4。,答案：(Ｂ) ,難,9-3_7的乘法
(   )下面哪一個算式的答案比　28　小？　(Ａ)　7×3　(Ｂ)　7×5　(Ｃ)　7×8。,答案：(Ａ) 解析：(Ａ)　7×3＝21；(Ｂ)　7×5＝35；(Ｃ)　7×8＝56 ,中,9-3_7的乘法
(   )一包糖果有　7　顆，懷安買了　3　包，共買了幾顆糖果？　(Ａ)　3　顆　(Ｂ)　7　顆　(Ｃ)　21　顆。,答案：(Ｃ) 解析：3　包是　7　顆的　3　倍，用乘法算式記作　7×3＝21，共　21　顆。 ,中,9-3_7的乘法
(   )7×4　代表的意思，下面哪一個敘述是錯的？　(Ａ)　7　有　4　個　(Ｂ)　4　有　7　個　(Ｃ)　7　的　4　倍。,答案：(Ｂ) 解析：7×4　代表　7　有　4　個，也就是　7　的　4　倍。 乘法算式記作　4×7。 ,中,9-3_7的乘法
(   )讀一篇短篇故事要　7　分鐘，小杰讀　3　篇，共需要幾分鐘？下面哪一個算式正確？　(Ａ)7＋3　(Ｂ)7－3　(Ｃ)7×3。,答案：(Ｃ) 解析：3　次是　7　的　3　倍，乘法算式記作　7×3＝21。 ,中,9-3_7的乘法
(   )小波一家人到餐廳吃小籠包，1　盤有　7　個小籠包，小波家點了　6　盤，後來又點了　2　盤，小波一家人共吃了幾個小籠包？　(Ａ)　42　個　(Ｂ)　48　個　(Ｃ)　56　個。,答案：(Ｃ) 解析：小波家共點了　6＋2＝8　盤小籠包，1　盤有　7　個，是　7　有　8　個，7×8＝56。 ,難,9-3_7的乘法
(   )小宇搭公車從家裡到學校要花　7　元，來回一次共多少元？　(Ａ)　7　元　(Ｂ)　9　元　(Ｃ)　14　元。,答案：(Ｃ) 解析：來回價錢一樣，所以是　7　有　2　個，7×2＝14。 ,中,9-3_7的乘法
(   )9×4　比　9×6　少多少？　(Ａ)　18　(Ｂ)　26　(Ｃ)　45。,答案：(Ａ) 解析：9×4　表示　9　有　4　個，9×6　表示　9　有　6　個。4　個比　6　個少　2　個，所以　9×4　比　9×6　少　2　個　9，是少　18。 ,中,9-4_9的乘法
(   )9＋9＋9＋9＋9　寫成乘法算式要如何表示？　(Ａ)　9×5　(Ｂ)　5×9　(Ｃ)　5＋9。,答案：(Ａ) 解析：9＋9＋9＋9＋9　表示　9　有　5　個。 ,中,9-4_9的乘法
(   )曉華每分鐘寫完　9　個字，曉華從　9　點　10　分寫到　9　點　15　分，共寫了幾個字？　(Ａ)　27　個字　(Ｂ)　45　個字　(Ｃ)　54　個字。,答案：(Ｂ) 解析：9　點　10　分到　9　點　15　分是經過了　5　分鐘，所以　9　有　5　個，乘法算式記作：9×5＝45。 ,難,9-4_9的乘法
(   )一枝筆長　9　公分，阿邦椅子的高度和　4　枝筆接起來一樣高，可以記成下面哪一個算式？　(Ａ)　9＋9＋9＋9　(Ｂ)　9－4　(Ｃ)　9＋4。,答案：(Ａ) 解析：椅子高度是　9　公分的　4　倍長，可用連加算式記作　9＋9＋9＋9。 ,易,9-4_9的乘法
