input,output,difficulty,chapter
(   )已知甲圓的圓周長是乙圓圓周長的　3　倍，下列敘述何者錯誤？　(Ａ)甲圓的直徑是乙圓直徑的　3　倍　(Ｂ)甲圓的半徑是乙圓半徑的　3　倍　(Ｃ)乙圓的半徑是甲圓半徑的1/3倍　(Ｄ)乙圓的直徑是甲圓半徑的　3　倍。,答案：(Ｄ) 解析：由題意得知甲圓的直徑是乙圓直徑的　3　倍，則乙圓的直徑是甲圓直徑的1/3倍。又因為直徑是半徑的　2　倍，故乙圓的直徑是甲圓半徑的2/3倍，所以(Ｄ)敘述錯誤。 ,難,5-3_解題
(   )甲圓的圓周長是乙圓圓周長的　5　倍，已知甲圓的圓周長是　628　公分，下列有關乙圓的敘述，何者錯誤？　(Ａ)圓周率約　3.14　(Ｂ)圓周長　125.6　公分　(Ｃ)直徑　50　公分　(Ｄ)半徑　20　公分。,答案：(Ｃ) 解析：628÷5＝125.6　…圓周長 125.6÷3.14＝40　…直徑 40÷2＝20　…半徑 所以選(Ｃ) ,中,5-3_解題
(   )甲圓的直徑是乙圓直徑的　3　倍，已知乙圓的圓周長是　27　公分，甲圓的圓周長是多少公分？　(Ａ)　3　公分　(Ｂ)　9　公分　(Ｃ)　81　公分　(Ｄ)　243　公分。,答案：(Ｃ) 解析：圓周長＝直徑×3.14 甲圓的直徑是乙圓直徑的　3　倍，甲圓的圓周長也是乙圓圓周長的　3　倍。 27×3＝81 ,易,5-3_解題
(   )甲圓的直徑是乙圓的　3　倍，甲圓的圓周長是乙圓的幾倍？　(Ａ)1/3倍　(Ｂ)1/9倍　(Ｃ)　9　倍　(Ｄ)　3　倍。,答案：(Ｄ) 解析：圓周長＝直徑×3.14 甲圓的直徑是乙圓直徑的　3　倍，甲圓的圓周長也是乙圓圓周長的　3　倍。 ,易,5-3_解題
(   )王大民本月總打擊數　24　次，其中安打　8　次，安打數和總打擊數的比是多少？　(Ａ)　24：8　(Ｂ)　8：24　(Ｃ)　8：16　(Ｄ)　16：8。,答案：(Ｂ) 解析：安打：總打擊數＝8：24 ,易,6-1_比與比值
(   )六年級學生共　100　人，其中男生有　55　人，六年級男生和女生人數的比怎麼記？　(Ａ)　100：55　(Ｂ)　55：100　(Ｃ)　55：45　(Ｄ)　45：55。,答案：(Ｃ) 解析：100－55＝45 男生人數：女生人數＝55：45 ,中,6-1_比與比值
(   )20　個榮譽點數可以換　1　枝自動鉛筆，榮譽點數和自動鉛筆的數量關係用比怎麼記？　(Ａ)　1＝20　(Ｂ)　20＝1　(Ｃ)　1：20　(Ｄ)　20：1。,答案：(Ｄ) 解析：榮譽點數：自動鉛筆枝數＝20：1 ,易,6-1_比與比值
(   )下列有關　5：3　的敘述，何者錯誤？　(Ａ)比的前項是　5　(Ｂ)比的後項是　3　(Ｃ)比值是3/5　(Ｄ)讀作「五比三」。,答案：(Ｃ) 解析：(Ｃ)　5：3　的比值為5/3。 ,易,6-1_比與比值
(   )下列有關比值的計算方式，何者正確？　(Ａ)前項除以後項　(Ｂ)前項乘以後項　(Ｃ)後項除以前項　(Ｄ)後項乘以前項。,答案：(Ａ) 解析：比的前項除以後項即為比值。 ,易,6-1_比與比值
(   )5　公斤：100　公克的比是　(Ａ)　5：100　(Ｂ)　5：1　(Ｃ)　5：10　(Ｄ)　50：1。,答案：(Ｄ) 解析：5　公斤＝5000　公克 5000：100＝50：1 ,易,6-1_比與比值
(   )兩正方形邊長的比是　3：5，周長比是多少？　(Ａ)　12：20　(Ｂ)　9：25　(Ｃ)　6：25　(Ｄ)　9：10。,答案：(Ａ) 解析：正方形周長＝邊長×4 周長比＝3×4：5×4＝12：20 ,中,6-1_比與比值
(   )3　公尺：5　公尺的比值是多少？　(Ａ)5/3公尺　(Ｂ)3/5公尺　(Ｃ)3/5　(Ｄ)5/3。,答案：(Ｃ) 解析：比值＝前項÷後項 ,中,6-1_比與比值
(   )15　公升的果汁加入　85　公升的水中，水和果汁的容量比是多少？　(Ａ)　15：85　(Ｂ)　85：15　(Ｃ)　15：100　(Ｄ)　85：100。,答案：(Ｂ) 解析：水的容量：果汁的容量＝85：15 ,中,6-1_比與比值
(   )下列敘述何者錯誤？　(Ａ)　330：420　的比值是11/14　(Ｂ)　99：220　的比值可以寫成　0.45　(Ｃ)　3　根香蕉：8　根香蕉的比值是3/8　(Ｄ)後項除以前項所得的結果稱為比值。,答案：(Ｄ) 解析：前項除以後項所得的結果稱為比值。 ,中,6-1_比與比值
(   )在　5：4　的數量關係中，下列敘述何者正確？　(Ａ)　5　是後項　(Ｂ)　4　是前項　(Ｃ)「：」是比的符號　(Ｄ)後項除以前項所得的結果稱為比值。,答案：(Ｃ) 解析：(Ａ)　5　是前項； (Ｂ)　4　是後項； (Ｄ)前項除以後項所得的結果稱為比值。 ,易,6-1_比與比值
(   )2/3：3/2的比值是多少？　(Ａ)　1　(Ｂ)4/9　(Ｃ)9/4　(Ｄ)13/6。,答案：(Ｂ) 解析：2/3÷3/2＝2/3×2/3＝4/9 ,中,6-1_比與比值
(   )比的前項除以比的後項所得的結果稱為　(Ａ)比　(Ｂ)積　(Ｃ)餘數　(Ｄ)比值。,答案：(Ｄ) ,易,6-1_比與比值
(   )下面哪一組比的比值最大？（1　台斤＝600　公克）　(Ａ)　1.05　公斤：700　公克　(Ｂ)4/3台斤：3/4公斤　(Ｃ)　1.5　公尺：1　公尺　5　公分　(Ｄ)　2.5　小時：2　小時　5　分。,答案：(Ａ) 解析：(Ａ)　1.05　公斤÷700　公克＝1050公克/700公克＝210/140＝3/2； (Ｂ)4/3台斤÷3/4公斤＝800公克/750公克＝16/15； (Ｃ)　1.5　公尺÷1　公尺　5　公分＝150公分/701050公分＝10/7； (Ｄ)　2.5　小時÷2　小時　5　分＝150分鐘/125分鐘＝6/5 3/2＞10/7＞6/5＞16/15 ,難,6-1_比與比值
(   )一盒布丁裡有咖啡口味和抹茶口味的布丁，咖啡布丁有　5　個，抹茶布丁有　7　個，咖啡布丁和抹茶布丁數量的比應該怎麼記？比值是多少？　(Ａ)　5：7；7/5　(Ｂ)　5：7；5/7　(Ｃ)　7：5；7/5　(Ｄ)　7：5；5/7。,答案：(Ｂ) 解析：比值＝前項÷後項＝前項/後項 ,易,6-1_比與比值
(   )小青玩投籃機，投籃　50　次，投進了　20　次，小青進球次數和投籃次數的比值是多少？　(Ａ)　0.4　(Ｂ)　0.8　(Ｃ)　1.6　(Ｄ)　2.5。,答案：(Ａ) 解析：20÷50＝0.4 ,中,6-1_比與比值
(   )六年三班戴眼鏡的人數有　7　人，沒戴眼鏡的人數有　20　人，沒戴眼鏡的人數和戴眼鏡的人數的比是多少？　(Ａ)　7：20　(Ｂ)　20：7　(Ｃ)7/20　(Ｄ)20/7。,答案：(Ｂ) 解析：沒戴眼鏡人數：有戴眼鏡人數＝20：7 ,易,6-1_比與比值
(   )班上同學喜愛點心的人數統計如下：6　人喜歡布丁、9　人喜歡冰淇淋、4　人喜歡紅豆餅、1　人喜歡豆花，喜歡豆花和喜歡冰淇淋的人數比要怎麼記？　(Ａ)　6：9　(Ｂ)　9：1　(Ｃ)　4：6　(Ｄ)　1：9。,答案：(Ｄ) ,易,6-1_比與比值
(   )24：60　的最簡單整數比是多少？　(Ａ)　2：3　(Ｂ)　2：5　(Ｃ)　5：2　(Ｄ)　3：2。,答案：(Ｂ) 解析：24　和　60　的最大公因數是　12 24÷12＝2，60÷12＝5 ,易,6-2_相等的比
(   )下列何者和1/5：1/7是相等的比？　(Ａ)　5：7　(Ｂ)　7：5　(Ｃ)　1：5　(Ｄ)　1：7。,答案：(Ｂ) 解析：1/5÷1/7＝7/5 (Ａ)　5÷7＝5/7； (Ｂ)　7÷5＝7/5，和1/5：1/7比值相等； (Ｃ)　1÷5＝1/5； (Ｄ)　1÷7＝1/7 ,中,6-2_相等的比
(   )下列哪一個比不是最簡單整數比？　(Ａ)　2：3　(Ｂ)　3：9　(Ｃ)　6：5　(Ｄ)　3：10。,答案：(Ｂ) 解析：(Ｂ)　3：9＝1：3 ,易,6-2_相等的比
(   )下列哪一個比是最簡單整數比？　(Ａ)　8：20　(Ｂ)　3：3/2　(Ｃ)　2.5：3　(Ｄ)　3：2。,答案：(Ｄ) 解析：(Ａ)　8　和　20　沒有互質； (Ｂ)後項不是整數； (Ｃ)前項不是整數。 ,易,6-2_相等的比
(   )下列哪一個比跟其他三者不是相等的比？　(Ａ)　15：20　(Ｂ)　3：5　(Ｃ)　6：8　(Ｄ)　30：40。,答案：(Ｂ) 解析：(Ａ)(Ｃ)(Ｄ)的比值都是3/4，(Ｂ)　3：5　的比值是3/5。 ,中,6-2_相等的比
(   )將　4.8：3　化成最簡單整數比是下列哪一個？　(Ａ)　48：30　(Ｂ)　16：10　(Ｃ)　8：5　(Ｄ)　5：8。,答案：(Ｃ) 解析：4.8：3＝48：30＝8：5 ,中,6-2_相等的比
(   )哪兩個比是相等的比？　(Ａ)　4：3　和　8：11　(Ｂ)　0.4：1.2　和　0.5：1.3　(Ｃ)　8：6　和2/3：1/2　(Ｄ)　7：6　和　6：5。,答案：(Ｃ) 解析：(Ａ)　4÷3＝4/3，8÷11＝8/11，4/3不等於8/11； (Ｂ)　0.4÷1.2＝1/3，0.5÷1.3＝5/13，1/3不等於5/13； (Ｃ)　8÷6＝4/3，2/3÷1/2＝4/3，4/3＝4/3； (Ｄ)　7÷6＝7/6，6÷5＝6/5，7/6不等於6/5 ,中,6-2_相等的比
(   )下面哪一個比和　3：8　不是相等的比？　(Ａ)　2：9　(Ｂ)　6：16　(Ｃ)　12：32　(Ｄ)　15：40。,答案：(Ａ) 解析：3：8　的比值是3/8 (Ａ)　2：9　的比值是2/9；(Ｂ)　6：16　的比值是3/8； (Ｃ)　12：32　的比值是3/8；(Ｄ)　15：40　的比值是3/8 ,中,6-2_相等的比
(   )下面哪一個比是最簡單整數比？　(Ａ)　28：35　(Ｂ)　91：143　(Ｃ)　17：29　(Ｄ)1/5：1/6。,答案：(Ｃ) 解析：(Ａ)　28：35＝4：5； (Ｂ)　91：143＝7：11； (Ｄ)1/5：1/6＝6：5 ,中,6-2_相等的比
(   )下面哪一個比和　3：2　是相等的比？　(Ａ)　2：3　(Ｂ)　6：4　(Ｃ)　4：6　(Ｄ)　1：1。,答案：(Ｂ) 解析：3：2　的比值是3/2 (Ａ)　2：3　的比值是2/3；(Ｂ)　6：4　的比值是3/2； (Ｃ)　4：6　的比值是2/3；(Ｄ)　1：1　的比值是　1 ,易,6-2_相等的比
(   )48：36　的最簡單整數比是多少？　(Ａ)　16：12　(Ｂ)　36：48　(Ｃ)　3：4　(Ｄ)　4：3。,答案：(Ｄ) 解析：最簡單整數比的前項與後項互質。 ,中,6-2_相等的比
(   )若　a：b　的最簡單整數比是　3：5，則a/b不可能為下面哪一個數？　(Ａ)6/10　(Ｂ)30/50　(Ｃ)39/65　(Ｄ)51/95。,答案：(Ｄ) 解析：a：b＝3：5，則a/b＝3/5＝6/10＝30/50＝39/65＝57/95 ,中,6-2_相等的比
(   )下列哪一個選項中的比是最簡單整數比？　(Ａ)　21：27　(Ｂ)　12：33　(Ｃ)　7：91　(Ｄ)　17：35。,答案：(Ｄ) 解析：(Ａ)　21：27＝7：9 (Ｂ)　12：33＝4：11 (Ｃ)　7：91＝1：13 ,中,6-2_相等的比
(   )甲長方形的長　14　公分、寬　8　公分；乙長方形的長　21　公分、寬　15　公分；丙長方形的長　7　公分、寬　6　公分，三個長方形的長和寬的比是否相等？　(Ａ)甲和乙相等　(Ｂ)乙和丙相等　(Ｃ)甲和丙相等　(Ｄ)甲、乙、丙皆不相等。,答案：(Ｄ) 解析：甲的長：寬＝14：8＝7：4 乙的長：寬＝21：15＝7：5 丙的長：寬＝7：6 ,中,6-2_相等的比
(   )若□：16＝16：4，則□＝　(Ａ)　1　(Ｂ)　4　(Ｃ)　16　(Ｄ)　64。,答案：(Ｄ) 解析：16÷4＝4 □＝16×4＝64 ,中,6-2_相等的比
(   )□：3＝4：9＝2：△，則□＋△＝　(Ａ)　7　(Ｂ)　11　(Ｃ)35/36　(Ｄ)35/6。,答案：(Ｄ) 解析：□：3＝4：9 9÷3＝3，□＝4÷3＝4/3 4：9＝2：△ 4÷2＝2，△＝9÷2＝9/2 4/3＋9/2＝35/6 ,難,6-2_相等的比
(   )□：3＝4：9＝2：△，則□：△的比值＝　(Ａ)8/27　(Ｂ)　11　(Ｃ)35/36　(Ｄ)35/6。,答案：(Ａ) 解析：□：3＝4：9 9÷3＝3，□＝4÷3＝4/3 4：9＝2：△ 4÷2＝2，△＝9÷2＝9/2 □：△＝4/3：9/2＝8/6：27/6＝8：27 8÷27＝8/27，8：27　的比值是8/27 ,難,6-2_相等的比
(   )買　2　枝筆要花　50　元，花　175　元可以買幾枝同樣的筆？　(Ａ)　5　枝　(Ｂ)　6　枝　(Ｃ)　7　枝　(Ｄ)　8　枝。,答案：(Ｃ) 解析：用□枝表示可購買的筆的數量 2：50＝□：175 175÷50＝3.5 □＝2×3.5＝7 ,中,6-3_比的應用
(   )5　個麵包賣　45　元，相同的麵包多少個賣　108　元？　(Ａ)　9　個　(Ｂ)　10　個　(Ｃ)　11　個　(Ｄ)　12　個。,答案：(Ｄ) 解析：用□個表示麵包數量 5：45＝□：108 108÷45＝108/45＝12/5 □＝5×(12/5)＝12 ,中,6-3_比的應用
(   )媽媽到早餐店買了　6　顆肉包共　72　元，如果阿姨拿了　48　元想買一樣的肉包，可以買幾顆？　(Ａ)　2　顆　(Ｂ)　3　顆　(Ｃ)　4　顆　(Ｄ)　5　顆。,答案：(Ｃ) 解析：用□顆表示阿姨可以買的肉包數量 6：72＝□：48 72÷48＝72/48 □＝6÷(72/48)＝4 ,中,6-3_比的應用
(   )爸爸的身高是　180　公分，花花與爸爸的身高比是　25：36，花花的身高是幾公分？　(Ａ)　120　公分　(Ｂ)　125　公分　(Ｃ)　130　公分　(Ｄ)　135　公分。,答案：(Ｂ) 解析：用□公分表示花花的身高 25：36＝□：180 180÷36＝5 □＝25×5＝125 ,中,6-3_比的應用
(   )45　億支廢寶特瓶回收利用可做成　9　億個購物袋。製成　1　個購物袋需要幾支廢寶特瓶？　(Ａ)　3　支　(Ｂ)　5　支　(Ｃ)　9　支　(Ｄ)　10　支。,答案：(Ｂ) 解析：用□支表示所需的廢寶特瓶瓶數 45：9＝□：1 1÷9＝1/9 □＝45×(1/9)＝5 ,中,6-3_比的應用
(   )大、小兩圓的直徑比是　2：1，小圓的直徑是　5　公分，大圓的直徑是幾公分？　(Ａ)　2.5　公分　(Ｂ)　10　公分　(Ｃ)　12　公分　(Ｄ)　14　公分。,答案：(Ｂ) 解析：用□公分表示大圓的直徑 2：1＝□：5 5÷1＝5 □＝2×5＝10 ,易,6-3_比的應用
(   )甲、乙兩正方形邊長的比是　2：3，甲正方形邊長　18　公分，乙正方形的邊長是幾公分？　(Ａ)　9　公分　(Ｂ)　17　公分　(Ｃ)　27　公分　(Ｄ)　30　公分。,答案：(Ｃ) 解析：用□公分表示乙正方形的邊長 2÷3＝18：□ 18÷2＝9 □＝3×9＝27 ,易,6-3_比的應用
(   )甲、乙兩人完成工作所花的時間比為　2：3，乙花了　48　分鐘完成工作，則甲花了多少時間完成工作？　(Ａ)　72　分鐘(Ｂ)　48　分鐘(Ｃ)　32　分鐘(Ｄ)　24　分鐘。,答案：(Ｃ) 解析：用□分鐘表示甲所花的時間 2：3＝□：48 48÷3＝16 □＝2×16＝32 ,中,6-3_比的應用
(   )糖果的價錢和顆數成正比，關係式是「價錢÷顆數＝5」，100　元可以買幾顆糖果？　(Ａ)　5　顆　(Ｂ)　10　顆　(Ｃ)　20　顆　(Ｄ)　100　顆。,答案：(Ｃ) 解析：100÷5＝20 ,中,6-4_正比
(   )下列有關正方形的敘述，何者錯誤？　(Ａ)邊長與周長成正比　(Ｂ)周長＝邊長×4　(Ｃ)面積＝邊長×邊長　(Ｄ)邊長與面積成正比。,答案：(Ｄ) 解析：(Ｄ)正方形邊長和面積的比值不固定，所以不成正比。 ,中,6-4_正比
(   )下列哪個選項是成正比的關係？　(Ａ)長方形的長和寬　(Ｂ)正方形的邊長和周長　(Ｃ)人的身高和體重　(Ｄ)正三角形的邊長和面積。,答案：(Ｂ) 解析：正方形周長和邊長的比值固定是　4，故成正比。 ,中,6-4_正比
(   )小明每天固定存　15　元的零用錢，下列哪個選項不符合成正比的關係？　(Ａ)存　8　天，存款　120　元　(Ｂ)存　10　天，存款　150　元　(Ｃ)存　12　天，存款　200　元　(Ｄ)存　15　天，存款　225　元。,答案：(Ｃ) 解析：(Ｃ)　200÷12＝16.6　…，故不成正比。 ,易,6-4_正比
(   )汽車每公升汽油可以行駛　12　公里，下列哪個選項不符合成正比的關係？　(Ａ)汽油　6　公升，行駛　72　公里　(Ｂ)汽油　12　公升，行駛　144　公里　(Ｃ)汽油　18　公升，行駛　216　公里　(Ｄ)汽油　25　公升，行駛　270　公里。,答案：(Ｄ) 解析：(Ｄ)　270÷25＝10.8，故不成正比。 ,易,6-4_正比
(   )A、B　兩數，當　A　變成原來的　3　倍時，B　也隨著變成原來的　3　倍；當　A　變成原來的2/3倍時，B　也變成原來的2/3倍。A　和　B　有什麼關係？　(Ａ)成正比　(Ｂ)　A　變大，B　就變小　(Ｃ)　A　變小，B　就變大　(Ｄ)沒有關係。,答案：(Ａ) ,易,6-4_正比
(   )下列何種關係不是成正比？　(Ａ)正三角形的邊長對周長的關係　(Ｂ)正方形的邊長對面積的關係　(Ｃ)圓的直徑對圓周長的關係　(Ｄ)每個蛋糕　100　元，蛋糕個數和總價錢的關係。,答案：(Ｂ) 解析：(Ｂ)正方形的邊長對面積的比值不固定，所以不成正比。 ,中,6-4_正比
(   )下面哪一個選項是成正比？　(Ａ)周長　40　公分的長方形，長和寬的關係　(Ｂ)爸爸和兒子的年齡關係　(Ｃ)面積　40　平方公分的長方形，長和寬的關係　(Ｄ)長方形的長固定　40　公分，面積和寬的關係。,答案：(Ｄ) 解析：(Ａ)和不變，不成正比。 (Ｂ)差不變，不成正比。 (Ｃ)積不變，不成正比。 (Ｄ)商不變，成正比。 ,中,6-4_正比
(   )甲和乙成正比時，乙除以甲，商會如何？　(Ａ)等於　0　(Ｂ)變大　(Ｃ)變小　(Ｄ)不變。,答案：(Ｄ) 解析：甲和乙成正比，表示甲和乙的比值是一個固定值，所以乙除以甲的商不變。 ,難,6-4_正比
(   )展示臺上，鋼彈機器人模型的個數和體積成正比。已知　2　架鋼彈機器人模型的體積是　7　立方公尺，16　架鋼彈機器人模型的體積共是多少立方公尺？　(Ａ)　14　立方公尺　(Ｂ)　32　立方公尺　(Ｃ)　56　立方公尺　(Ｄ)　112　立方公尺。,答案：(Ｃ) 解析：用□立方公尺表示鋼彈機器人模型的體積 2：7＝16：□ 16÷2＝8 □＝7×8＝56 ,中,6-4_正比
(   )銅絲的長度和重量成正比，鐵絲的長度和重量也成正比。已知　2　公尺銅絲重　500　公克，1　公尺鐵絲重　300　公克，3　公尺銅絲和　2　公尺鐵絲共重多少公克？　(Ａ)　800　公克　(Ｂ)　1350　公克　(Ｃ)　1900　公克　(Ｄ)　2100　公克。,答案：(Ｂ) 解析：用□公克表示銅絲重量 2：500＝3：□ 3÷2＝3/2，□＝500×(3/2)=250x3＝750 用（　）公克表示鐵絲重量 1：300＝2：（　） 2÷1＝2，（　）＝300×2＝600 750＋600＝1350 ,中,6-4_正比
(   )一本筆記本　8　元，已知筆記本的總價錢和數量成正比，關於筆記本的總價錢和數量的關係式，下列哪一個不正確？　(Ａ)總價錢÷數量＝8　(Ｂ)數量÷總價錢＝8　(Ｃ)總價錢÷8＝數量　(Ｄ)總價錢＝8×數量。,答案：(Ｂ) 解析：總價錢÷數量＝8　或總價錢÷8＝數量或總價錢＝8×數量 ,中,6-4_正比
(   )米店的糙米價格和重量成正比。已知　2　公斤糙米賣　110　元，買　6　公斤糙米要多少元？　(Ａ)　200　元　(Ｂ)　220　元　(Ｃ)　300　元　(Ｄ)　330　元。,答案：(Ｄ) 解析：用□元表示糙米　6　公斤的售價 2：110＝6：□ 6÷2＝3 □＝110×3＝330 ,中,6-4_正比
(   )在成正比的關係圖中，點和點的連線是一條通過原點的　(Ａ)水平線　(Ｂ)直線　(Ｃ)弧線　(Ｄ)曲線。,答案：(Ｂ) 解析：正比的關係圖是通過原點的一條直線。 ,易,6-5_正比關係圖
(   )甲正方形是乙正方形的　3　倍放大圖，甲正方形的邊長是　6　公分，乙正方形的邊長是多少公分？　(Ａ)　2　公分　(Ｂ)　3　公分　(Ｃ)　6　公分　(Ｄ)　9　公分。,答案：(Ａ) 解析：6÷3＝2 ,易,7-1_放大與縮小
(   )甲圖是乙圖的　2　倍放大圖，所以乙圖的對應角的角度會有什麼改變？　(Ａ)變大為　2　倍　(Ｂ)縮小為　2　倍　(Ｃ)變大為　4　倍　(Ｄ)不變。,答案：(Ｄ) 解析：不管圖形放大或縮小，對應角的角度不變。 ,易,7-1_放大與縮小
(   )甲正方形邊長　10　公分，乙正方形邊長　20　公分，下列敘述何者正確？　(Ａ)甲是乙的0.5倍縮小圖　(Ｂ)乙是甲的0.5倍縮小圖　(Ｃ)甲是乙的　2　倍放大圖(Ｄ)甲的面積是乙面積的0.5倍。,答案：(Ａ) 解析：(Ａ)(Ｂ)　10÷20＝0.5，甲是乙的0.5倍縮小圖，也就是乙是甲的　2　倍放大圖； (Ｄ)0.5×0.5＝0.25（倍） ,中,7-1_放大與縮小
(   )影印機上的　80％鍵表示影印後是原圖的幾倍縮小圖？　(Ａ)　8　倍　(Ｂ)0.125倍　(Ｃ)0.8倍　(Ｄ)1.25倍。,答案：(Ｃ) 解析：80％＝0.8 ,易,7-1_放大與縮小
(   )在影印機上，按　75％鍵後，原圖上長度　12　公分的線段會變成幾公分？　(Ａ)　12　公分　(Ｂ)　10　公分　(Ｃ)　9　公分　(Ｄ)　8　公分。,答案：(Ｃ) 解析：12×0.75＝9 ,中,7-1_放大與縮小
(   )在影印機上，按　150％鍵後，原圖上　90　度的角會變成幾度？　(Ａ)　60　度　(Ｂ)　90　度　(Ｃ)　150　度　(Ｄ)　240　度。,答案：(Ｂ) 解析：不管圖形放大或縮小，對應角的角度不變。 ,易,7-1_放大與縮小
(   )下列有關圖形放大或縮小時的敘述，何者錯誤？　(Ａ)對應邊會跟著放大或縮小　(Ｂ)對應角會跟著放大或縮小　(Ｃ)三角形的高會跟著放大或縮小　(Ｄ)新圖和原圖對應邊的比值就是放大或縮小的倍數。,答案：(Ｂ) 解析：(Ｂ)圖形放大或縮小時，對應角不變。 ,中,7-1_放大與縮小
(   )將圖形的每邊都增加或減少相同的長度，下列哪些圖形一定會是原圖的放大或縮小圖？正方形 (2) 平行四邊形 (3)正三角形 (4) 等腰三角形(Ａ)12 (Ｂ)13 (Ｃ)24 (Ｄ)14。,答案：(Ｂ) 解析：正方形、正三角形的每邊都等長，每邊都增加或減少相同的長度後仍然等長，所以一定會是原圖的放大圖或縮小圖。 ,難,7-1_放大與縮小
(   )甲是邊長　0.5　公尺的正方形，乙是邊長　1.5　公尺的正方形，下列敘述何者正確？　(Ａ)甲是乙的0.5倍縮小圖　(Ｂ)甲是乙的0.2倍縮小圖　(Ｃ)乙是甲的　2　倍放大圖　(Ｄ)乙是甲的　3　倍放大圖。,答案：(Ｄ) 解析：0.5÷1.5＝1/3，甲是乙的1/3倍縮小圖，也就是乙是甲的　3　倍放大圖。 ,中,7-1_放大與縮小
(   )將一個四邊形等比例放大、縮小後，下列哪一項不會改變？　(Ａ)角度　(Ｂ)長　(Ｃ)寬　(Ｄ)面積。,答案：(Ａ) ,易,7-1_放大與縮小
(   )雪紅老師用影印機將一個長　15　公分、寬　6　公分的長方形縮小成　60％，縮小後的長方形面積是多少平方公分？　(Ａ)　21.4　平方公分　(Ｂ)　32.4　平方公分　(Ｃ)　54　平方公分　(Ｄ)　66　平方公分。,答案：(Ｂ) 解析：15×60％＝9，6×60％＝3.6 9×3.6＝32.4 ,中,7-1_放大與縮小
(   )正方形的邊長變成原來的　3　倍，面積會變為原來的幾倍？　(Ａ)　3　倍　(Ｂ)　6　倍　(Ｃ)　9　倍　(Ｄ)　27　倍。,答案：(Ｃ) 解析：面積＝邊長×邊長 所以邊長變為　3　倍，面積會變為　3×3＝9　倍。 ,易,7-1_放大與縮小
(   )兩個四邊形的對應邊長成比例，它們的對應角　(Ａ)一定會相等　(Ｂ)一定不相等　(Ｃ)可能相等，也可能不相等　(Ｄ)有些相等，有些不相等。,答案：(Ａ) ,易,7-1_放大與縮小
(   )將邊長　5　公分的正方形圖片放大　3　倍後，面積是多少平方公分？　(Ａ)　125　平方公分　(Ｂ)　225　平方公分　(Ｃ)　250　平方公分　(Ｄ)　300　平方公分。,答案：(Ｂ) 解析：放大　3　倍後，邊長：5×3＝15 15×15＝225 ,中,7-1_放大與縮小
(   )將長　8　公分，寬　5　公分的長方形小卡放大　4　倍後，面積是多少平方公分？　(Ａ)　160　平方公分　(Ｂ)　400　平方公分　(Ｃ)　640　平方公分　(Ｄ)　800　平方公分。,答案：(Ｃ) 解析：放大　4　倍後，長：8×4＝32，寬：5×4＝20 32×20＝640 ,中,7-1_放大與縮小
(   )在同一張方格紙上，3　格長的線段畫成　2.5　倍放大圖時，要畫成幾格長？　(Ａ)　2.5　格長　(Ｂ)　3　格長　(Ｃ)　7.5　格長　(Ｄ)　9　格長。,答案：(Ｃ) 解析：3×2.5＝7.5 ,中,7-2_繪製放大圖與縮小圖
(   )在同一張方格紙上，邊長　4　格長的正方形畫成0.5倍縮小圖時，周長是幾格長？　(Ａ)　16　格長　(Ｂ)　8　格長　(Ｃ)　4　格長　(Ｄ)　2　格長。,答案：(Ｂ) 解析：4×0.5＝2 2×4＝8 ,中,7-2_繪製放大圖與縮小圖
(   )在繪製正三角形的放大圖時，下列敘述何者正確？　(Ａ)對應角角度會變大　(Ｂ)可利用三角板中的　45　度角來輔助繪製對應角　(Ｃ)每個邊會等比例變長　(Ｄ)邊長變長，但面積不變。,答案：(Ｃ) 解析：(Ａ)圖形放大後，對應角角度不變； (Ｂ)可利用三角板中的　60　度角來輔助繪製對應角； (Ｄ)放大後的圖形，面積也會變大。 ,難,7-2_繪製放大圖與縮小圖
(   )在比例尺　1：1000　的平面圖上，圖中　4.5　公分的線段，實際上有多長？　(Ａ)　45　公分　(Ｂ)　45　公尺　(Ｃ)　4.5　公尺　(Ｄ)　0.45　公尺。,答案：(Ｂ) 解析：4.5×1000＝4500 4500　公分＝45　公尺 ,中,7-3_比例尺
(   )下列哪個比例尺的臺灣地圖上，臺北到臺南的距離最短？　(Ａ)　1：300000　(Ｂ)1/400000　(Ｃ)1/500000　(Ｄ)　1：600000。,答案：(Ｄ) 解析：同一段實際距離，在　4　個不同比例尺的地圖上，依序會被縮小為1/300000倍、1/400000倍、1/500000倍和1/600000倍的長度，所以畫在比例尺　1：600000　的地圖上，長度最短。 ,難,7-3_比例尺
(   )地圖上的比例尺　1：30000，表示什麼？　(Ａ)圖上面積與實際面積的比　(Ｂ)圖上距離與實際距離的比　(Ｃ)圖上道路數量與實際道路數量的比　(Ｄ)圖上房屋數與實際房屋數的比。,答案：(Ｂ) ,易,7-3_比例尺
(   )一個長　10　公尺、寬　5　公尺的長方形花園畫在比例尺　1：200　的縮小圖中，下列哪一個選項的比值與其他三者不同？　(Ａ)縮小圖的長：實際的長　(Ｂ)縮小圖的寬：實際的寬　(Ｃ)縮小圖的周長：實際的周長　(Ｄ)實際的面積：縮小圖的面積。,答案：(Ｄ) 解析：(Ａ)(Ｂ)(Ｃ)的比值皆為1/200；(Ｄ)的比值為1/40000 ,中,7-3_比例尺
