input,output,difficulty,chapter
(   )有　12　枝鉛筆，送給　4　個小朋友，每個小朋友可以分到幾枝鉛筆？算式可以列成　(Ａ)　12＋4＝16　(Ｂ)　12－4＝8　(Ｃ)　3×4＝12。,答案：(Ｃ) 解析：12－4＝8，8－4＝4，4－4＝0　或用乘法算式記錄 ,易,9-2_平分
(   )32　顆蘋果平分給　4　個人，如果用減法算式計算，要減幾次　4？　(Ａ)　6　次　(Ｂ)　7　次　(Ｃ)　8　次。,答案：(Ｃ) 解析：32－4＝28，28－4＝24，24－4＝20，20－4＝16，16－4＝12，12－4＝8，8－4＝4，4－4＝0　或用乘法算式記錄 ,易,9-2_平分
(   )有　24　個泡芙，平分給　3　個人，第一次一個人分　1　個，需要先拿出幾個泡芙？　(Ａ)　24　個　(Ｂ)　3　個　(Ｃ)　8　個。,答案：(Ｂ) 解析：每個人先分　1　個，共有　3　個人，所以需要拿出　3　個泡芙。 ,易,9-2_平分
(   )28　顆梨子，平分給　4　個人和平分給　7　個人，哪一種分法每個人所拿到的梨子比較多？　(Ａ)平分給　4　個人　(Ｂ)平分給　7　個人　(Ｃ)一樣多。,答案：(Ａ) 解析：28－4＝24，24－4＝20，20－4＝16，16－4＝12，12－4＝8，8－4＝4，4－4＝0（或用乘法算式記錄），每個人可拿到　7　顆梨子。28－7＝21，21－7＝14，14－7＝7，7－7＝0（或用乘法算式記錄），每個人可拿到　4　顆梨子。7＞4，所以平分給　4　個人，每個人拿到的比較多。 ,易,9-2_平分
(   )有　12　雙手套，平分給　6　個小朋友，每個人可分得幾雙手套？　(Ａ)　6　雙　(Ｂ)　2　雙　(Ｃ)　4　雙。,答案：(Ｂ) 解析：12－6＝6，6－6＝0　或用乘法算式記錄 ,易,9-2_平分
(   )把　8　張色紙分給小丹、小妮、小芯、小風　4　個人，下列哪一個是平分？　(Ａ)小丹拿　2　張，小妮拿　4　張，小芯拿　2　張，小風沒有拿　(Ｂ)小丹拿　4　張，小妮拿　4　張，小芯和小風沒有拿　(Ｃ)小丹拿　2　張，小妮拿　2　張，小芯拿　2　張，小風拿　2　張。,答案：(Ｃ) 解析：每個人分到的數量一樣多，叫作平分。 ,易,9-2_平分
(   )下列哪一個數量可以平分給　3　個人？　(Ａ)　7　顆球　(Ｂ)　6　顆球　(Ｃ)　5　顆球。,答案：(Ｂ) ,中,9-2_平分
(   )把　6　顆糖分給小熊、小維、小尼　3　位同學，下列哪一個分法是平分？　(Ａ)小熊拿　3　顆，小維拿　3　顆，小尼沒有拿　(Ｂ)小熊拿　3　顆，小維拿　2　顆，小尼拿　1　顆　(Ｃ)小熊拿　2　顆，小維拿　2　顆，小尼拿　2　顆。,答案：(Ｃ) ,易,9-2_平分
(   )有　24　包海苔，平分給　8　個人，第　1　次　1　個人分　1　包，需要先拿出幾包海苔來分？　(Ａ)　24　包　(Ｂ)　8　包　(Ｃ)　3　包。,答案：(Ｂ) 解析：每個人先分　1　包，有　8　個人，所以需要　8　包海苔。 ,易,9-2_平分
(   )花店裡有　48　朵玫瑰花，平分成　8　束，每束有幾朵玫瑰花？　(Ａ)　3　朵　(Ｂ)　5　朵　(Ｃ)　6　朵。,答案：(Ｃ) 解析：48－8＝40，40－8＝32，32－8＝24，24－8＝16，16－8＝8，8－8＝0　或用乘法算式記錄 ,易,9-2_平分
(   )28　個人玩遊戲，平分成　7　組，每組有幾個人？　(Ａ)　14　個人　(Ｂ)　7　個人　(Ｃ)　4　個人。,答案：(Ｃ) 解析：28－7＝21，21－7＝14，14－7＝7，7－7＝0　或用乘法算式記錄 ,易,9-2_平分
(   )72　顆葡萄平分成　9　盤，每盤分幾顆葡萄？　(Ａ)　8　顆　(Ｂ)　9　顆　(Ｃ)　12　顆。,答案：(Ａ) 解析：72－9＝63，63－9＝54，54－9＝45，45－9＝36，36－9＝27，27－9＝18，18－9＝9，9－9＝0　或用乘法算式記錄 ,易,9-2_平分
(   )15　片餅乾平分裝在　3　個袋子裡，每個袋子裝幾片餅乾？　(Ａ)　3　片　(Ｂ)　4　片　(Ｃ)　5　片。,答案：(Ｃ) 解析：15－3＝12，12－3＝9，9－3＝6，6－3＝3，3－3＝0　或用乘法算式記錄 ,易,9-2_平分
(   )10　朵花平分到　2　個花瓶中，每個花瓶有幾朵花？　(Ａ)　8　朵　(Ｂ)　6　朵　(Ｃ)　5　朵。,答案：(Ｃ) 解析：10－2＝8，8－2＝6，6－2＝4，4－2＝2，2－2＝0　或用乘法算式記錄 ,易,9-2_平分
(   )50　瓶可樂平分給　10　個小朋友，每個人可以得到幾瓶可樂？　(Ａ)　1　瓶　(Ｂ)　3　瓶　(Ｃ)　5　瓶。,答案：(Ｃ) 解析：50－10＝40，40－10＝30，30－10＝20，20－10＝10，10－10＝0　或用乘法算式記錄 ,易,9-2_平分
(   )24　片餅乾，平分給　6　個人和平分給　8　個人，哪一種分法每個人所拿到的餅乾比較多？　(Ａ)平分給　6　個人　(Ｂ)平分給　8　個人　(Ｃ)一樣多。,答案：(Ａ) 解析：24－6＝18，18－6＝12，12－6＝6，6－6＝0（或用乘法算式記錄），表示平分給　6　個人，一個人拿到　4　片。 24－8＝16，16－8＝8，8－8＝0（或用乘法算式記錄），表示平分給　8　個人，一個人拿到　3　片。 4＞3，所以平分給　6　個人，每個人拿到的比較多。 ,易,9-2_平分
