input,output,difficulty,chapter
(   )下面哪一個圖形卡不能無縫隙的拼在一起？　(Ａ)正方形　(Ｂ)正五邊形　(Ｃ)正三角形　(Ｄ)正六邊形。,答案：(Ｂ) 解析：能無縫隙的拼在一起的有正三角形（每個內角是　60　度）、正方形（每個內角是　90　度）和正六邊形（每個內角是　120　度）。 ,中,4-4_正多邊形
(   )下面哪一個圖形卡可以無縫隙的拼在一起？　(Ａ)正方形　(Ｂ)正五邊形　(Ｃ)正七邊形　(Ｄ)正八邊形。,答案：(Ａ) 解析：能無縫隙的拼在一起的有正三角形（每個內角是　60　度）、正方形（每個內角是　90　度）和正六邊形（每個內角是　120　度）。 ,中,4-4_正多邊形
(   )有一個1/15圓的扇形，圓心角是幾度？　(Ａ)　72　度　(Ｂ)　48　度　(Ｃ)　24　度　(Ｄ)　12　度。,答案：(Ｃ) 解析：360°÷15＝24° ,中,4-5_扇形與圓心角
(   )有一個扇形的圓心角是　120　度，這個扇形是幾分之幾圓？　(Ａ)2/3圓　(Ｂ)1/2圓　(Ｃ)1/3圓　(Ｄ)1/4圓。,答案：(Ｃ) 解析：120°÷360°＝1/3 ,中,4-5_扇形與圓心角
(   )一個圓中，兩條半徑及其所夾的圓弧所圍成的圖形是什麼？　(Ａ)圓周角　(Ｂ)圓周　(Ｃ)圓心角　(Ｄ)扇形。,答案：(Ｄ) ,易,4-5_扇形與圓心角
(   )下列哪一個扇形的圓心角最大？　(Ａ)9/10圓的扇形　(Ｂ)11/15圓的扇形　(Ｃ)3/4圓的扇形　(Ｄ)29/36圓的扇形。,答案：(Ａ) 解析：(Ａ)　360°÷10×9＝324°；(Ｂ)　360°÷15×11＝264°； (Ｃ)　360°÷4×3＝270°；(Ｄ)　360°÷36×29＝290° ,難,4-5_扇形與圓心角
(   )一個圓可以切成幾個圓心角　90　度的扇形？　(Ａ)　4　個　(Ｂ)　3　個　(Ｃ)　2　個　(Ｄ)　1　個。,答案：(Ａ) 解析：360°÷90°＝4 ,易,4-5_扇形與圓心角
(   )一個圓平分成　8　個相同大小的扇形，每個扇形的圓心角是幾度？　(Ａ)　80　度　(Ｂ)　60　度　(Ｃ)　45　度　(Ｄ)　30　度。,答案：(Ｃ) 解析：360°÷8＝45° ,中,4-5_扇形與圓心角
(   )把一張圓形的色紙對摺三次後，所得的扇形為　(Ａ)半圓　(Ｂ)1/3圓　(Ｃ)1/4圓　(Ｄ)1/8圓。,答案：(Ｄ) 解析：0.5×0.5×0.5＝0.125 ,中,4-5_扇形與圓心角
(   )一支手機要價　5899　元，手機行賣出　76　支同款手機，共賺得多少元？　(Ａ)　448324　元　(Ｂ)　447324　元　(Ｃ)　438324　元　(Ｄ)　449324　元。,答案：(Ａ) 解析：寫成直式時，位值要對齊。5899×76＝448324 ,中,5-1_多位數的乘法
(   )甲米倉儲藏　6156　包米，乙米倉的米儲藏量是甲米倉的　27　倍，乙米倉總共放了幾包米？　(Ａ)　228　包　(Ｂ)　238　包　(Ｃ)　166222　包　(Ｄ)　166212　包。,答案：(Ｄ) 解析：寫成直式時，位值要對齊。6156×27＝166212 ,中,5-1_多位數的乘法
(   )一箱有　1205　塊橡皮擦，218　箱共有幾塊橡皮擦？　(Ａ)　261690　塊　(Ｂ)　262790　塊　(Ｃ)　262690　塊　(Ｄ)　262680　塊。,答案：(Ｃ) 解析：寫成直式時，位值要對齊。1205×218＝262690 ,易,5-1_多位數的乘法
(   )食品工廠平均一天生產　3650　個鮪魚罐頭，一年　365　天不停工，共可以生產幾個鮪魚罐頭？　(Ａ)　1432250　個　(Ｂ)　1332250　個　(Ｃ)　1333250　個　(Ｄ)　1332260　個。,答案：(Ｂ) 解析：寫成直式時，位值要對齊。3650×365＝1332250 ,中,5-1_多位數的乘法
(   )機車公司今年生產　265000　輛機車，一輛機車賣　67000　元，如果全部賣光，今年機車公司的業績共有多少元？　(Ａ)　17765000000　元　(Ｂ)　17755000000　元　(Ｃ)　17655000000　元　(Ｄ)　1775500000　元。,答案：(Ｂ) 解析：寫成直式時，位值要對齊。可以先算　67×265，在積後面多加　6　個　0。 ,中,5-1_多位數的乘法
(   )科技公司有　52000　位員工，平均每位員工的年終獎金領　48000　元，科技公司總共發出大約多少元的年終獎金？　(Ａ)　2496000000　元　(Ｂ)　2596000000　元　(Ｃ)　2506000000　元　(Ｄ)　2486000000　元。,答案：(Ａ) 解析：寫成直式時，位值要對齊。48000×52000＝2496000000 ,中,5-1_多位數的乘法
(   )抽水機平均　1　分鐘抽走　53200　毫升的水量，10　天共可以抽走幾毫升的水？　(Ａ)　532000　毫升　(Ｂ)　5320000　毫升　(Ｃ)　766080000　毫升　(Ｄ)　766070000　毫升。,答案：(Ｃ) 解析：寫成直式時，位值要對齊。53200×60×24×10＝766080000 ,難,5-1_多位數的乘法
(   )一輛跑車售價　4830000　元，全球有　173000　位客戶購買跑車，總共要多少元？　(Ａ)　835590000000　元　(Ｂ)　835600000000　元　(Ｃ)　835690000000　元　(Ｄ)　835490000000　元。,答案：(Ａ) 解析：寫成直式時，位值要對齊。 4830000×173000＝835590000000 ,中,5-1_多位數的乘法
(   )3214×26＝　(Ａ)　83464　(Ｂ)　83564　(Ｃ)　82564　(Ｄ)　82464。,答案：(Ｂ) 解析：寫成直式時，位值要對齊。 ,易,5-1_多位數的乘法
(   )8400×350＝　(Ａ)　29400　(Ｂ)　294000　(Ｃ)　2940000　(Ｄ)　29400000。,答案：(Ｃ) 解析：寫成直式時，位值要對齊。8400×350＝2940000 ,中,5-1_多位數的乘法
(   )「36000×2500」的積後面有幾個　0　？　(Ａ)　5　個　(Ｂ)　6　個　(Ｃ)　7　個　(Ｄ)　8　個。,答案：(Ｃ) 解析：寫成直式時，位值要對齊。36000×2500＝90000000 ,中,5-1_多位數的乘法
(   )1085×2665　是　(Ａ)　2891525　(Ｂ)　2170000　(Ｃ)　2665000　(Ｄ)　2886100。,答案：(Ａ) 解析：寫成直式時，位值要對齊。 ,難,5-1_多位數的乘法
(   )3215000×422400　是　(Ａ)　13580160000000　(Ｂ)　1358016000000　(Ｃ)　135801600000　(Ｄ)　13550160000。,答案：(Ｂ) 解析：寫成直式時，位值要對齊。 3215000×422400＝1358016000000 ,難,5-1_多位數的乘法
(   )公園裡的園丁每天的工資是　1250　元，去年一整年園丁共工作了　286　天，園丁去年的工資共是多少元？　(Ａ)　232500　元　(Ｂ)　210000　元　(Ｃ)　357500　元　(Ｄ)　434720　元。,答案：(Ｃ) 解析：寫成直式時，位值要對齊。1250×286＝357500 ,易,5-1_多位數的乘法
(   )1085×26　是多少？　(Ａ)　28210　(Ｂ)　28120　(Ｃ)　27508　(Ｄ)　67270。,答案：(Ａ) 解析：寫成直式時，位值要對齊。1085×26＝28210 ,中,5-1_多位數的乘法
(   )32000×42000　是多少？　(Ａ)　13334000000　(Ｂ)　1344000000　(Ｃ)　1434000000　(Ｄ)　1334000000。,答案：(Ｂ) 解析：寫成直式時，位值要對齊。32000×42000＝1344000000 ,難,5-1_多位數的乘法
(   )家具工廠平均一天生產　35　個書櫃，一年　365　天不停工，共可以生產幾個書櫃？　(Ａ)　12775　個　(Ｂ)　12600　個　(Ｃ)　10500　個　(Ｄ)　400　個。,答案：(Ａ) 解析：35×365＝12775 ,易,5-1_多位數的乘法
(   )一個杯子蛋糕　30　元，學校買了　450　個，共要付多少元？　(Ａ)　12000　元　(Ｂ)　13500　元　(Ｃ)　15000　元　(Ｄ)　15300　元。,答案：(Ｂ) 解析：30×450＝13500 ,易,5-1_多位數的乘法
(   )校長準備　5460　顆巧克力球，要平分給五年級學生，五年級學生有　364　人，每人可以分到幾顆巧克力球？　(Ａ)　14　顆　(Ｂ)　15　顆　(Ｃ)　16　顆　(Ｄ)　17　顆。,答案：(Ｂ) 解析：寫成直式時，位值要對齊。5460÷364＝15 ,中,5-2_多位數的除法
(   )果農採收　1048　顆草莓，每　36　顆裝一盒，還要再採收幾顆才能裝滿一盒？　(Ａ)　4　顆　(Ｂ)　29　顆　(Ｃ)　32　顆　(Ｄ)　33　顆。,答案：(Ｃ) 解析：寫成直式時，位值要對齊。先算會剩下幾顆，再算再採收幾顆，才會剛好裝滿一盒 1048÷36＝29…4 36－4＝32 ,難,5-2_多位數的除法
(   )哥哥一個月的生活費是　24500　元，他現在的存款是　318500　元，能付幾個月的生活費？　(Ａ)　13　個月　(Ｂ)　14　個月　(Ｃ)　15　個月　(Ｄ)　16　個月。,答案：(Ａ) 解析：寫成直式時，位值要對齊。318500÷24500＝13 ,中,5-2_多位數的除法
(   )一桶紅茶　7285　毫升，平分裝入相同的杯子內，一個杯子的容量是　375　毫升，可以裝滿幾杯？還剩下幾毫升的紅茶？　(Ａ)　18　杯，160　毫升　(Ｂ)　20　杯，180　毫升　(Ｃ)　19　杯，170　毫升　(Ｄ)　19　杯，160　毫升。,答案：(Ｄ) 解析：寫成直式時，位值要對齊。7285÷375＝19…160 ,中,5-2_多位數的除法
(   )一件風衣　26000　元，服飾批發商用　800000　元全部買風衣，買完後剩下多少元？　(Ａ)　20　元　(Ｂ)　200　元　(Ｃ)　2000　元　(Ｄ)　20000　元。,答案：(Ｄ) 解析：寫成直式時，位值要對齊。800000÷26000＝30…20000 ,中,5-2_多位數的除法
(   )一個長方形地板面積為　7488　平方公分，上面鋪滿　156　塊面積相同的地磚，每塊地磚的面積是幾平方公分？　(Ａ)　47　平方公分　(Ｂ)　48　平方公分　(Ｃ)　49　平方公分　(Ｄ)　50　平方公分。,答案：(Ｂ) 解析：寫成直式時，位值要對齊。7488÷156＝48 ,中,5-2_多位數的除法
(   )6200　的幾倍是　992000　？　(Ａ)　150　倍　(Ｂ)　160　倍　(Ｃ)　170　倍　(Ｄ)　180　倍。,答案：(Ｂ) 解析：寫成直式時，位值要對齊。992000÷6200＝160 ,中,5-2_多位數的除法
(   )下列哪一個除法算式的商最大？　(Ａ)　7500÷24　(Ｂ)　8500÷36　(Ｃ)　6500÷18　(Ｄ)　5500÷16。,答案：(Ｃ) 解析：寫成直式時，位值要對齊。 (Ａ)　7500÷24＝312…12； (Ｂ)　8500÷36＝236…4； (Ｃ)　6500÷18＝361…2； (Ｄ)　5500÷16＝343…12 ,中,5-2_多位數的除法
(   )7011÷123＝　(Ａ)　37　(Ｂ)　47　(Ｃ)　57　(Ｄ)　67。,答案：(Ｃ) 解析：寫成直式時，位值要對齊。 ,易,5-2_多位數的除法
(   )540600÷5100＝　(Ａ)　16　(Ｂ)　160　(Ｃ)　106　(Ｄ)　1060。,答案：(Ｃ) 解析：寫成直式時，位值要對齊。 ,易,5-2_多位數的除法
(   )「108800÷2900」的餘數是多少？　(Ａ)　15　(Ｂ)　150　(Ｃ)　1500　(Ｄ)　15000。,答案：(Ｃ) 解析：寫成直式時，位值要對齊。108800÷2900＝37…1500 ,易,5-2_多位數的除法
(   )8505÷2001　是　(Ａ)　4…505　(Ｂ)　4…501　(Ｃ)　5…505　(Ｄ)　5…501。,答案：(Ｂ) 解析：寫成直式時，位值要對齊。 ,難,5-2_多位數的除法
(   )63200000÷225000　是　(Ａ)　280…200000　(Ｂ)　280…20000　(Ｃ)　280…2000　(Ｄ)　280…200。,答案：(Ａ) 解析：寫成直式時，位值要對齊。 ,中,5-2_多位數的除法
(   )8505÷20　是多少？　(Ａ)　452…5　(Ｂ)　425…5　(Ｃ)　325…5　(Ｄ)　352…5。,答案：(Ｂ) 解析：寫成直式時，位值要對齊。 ,易,5-2_多位數的除法
(   )63200000÷25000　是多少？　(Ａ)　2528　(Ｂ)　2258　(Ｃ)　5258　(Ｄ)　5228。,答案：(Ａ) 解析：寫成直式時，位值要對齊。 ,中,5-2_多位數的除法
(   )將分數的分子和分母同乘以一個比　1　大的整數，得到的分數和原來的分數相等。像這樣把分數化成等值分數的方法，稱為？　(Ａ)擴分　(Ｂ)約分　(Ｃ)通分　(Ｄ)平分。,答案：(Ａ) ,易,6-1_擴分和等值分數
(   )擴分是用四則運算中的哪一種方法來算出等值分數？　(Ａ)加法　(Ｂ)減法　(Ｃ)乘法　(Ｄ)除法。,答案：(Ｃ) ,易,6-1_擴分和等值分數
(   )下面何者不是4/11的等值分數？　(Ａ)11/4　(Ｂ)8/22　(Ｃ)44/121　(Ｄ)52/143。,答案：(Ａ) 解析：4/11＝8/22＝44/121＝52/143 ,易,6-1_擴分和等值分數
(   )2/2＝7/□，□裡應填入？　(Ａ)　1　　(Ｂ)　2　　(Ｃ)　7　　(Ｄ)　14。,答案：(Ｃ) 解析：7÷2＝3.5，2×3.5＝7 ,易,6-1_擴分和等值分數
(   )0.2條蛋糕和幾個0.1條蛋糕一樣大？　(Ａ)　1　個　(Ｂ)　2　個　(Ｃ)　5　個　(Ｄ)　10　個。,答案：(Ｂ) 解析：0.2＝□/10，10÷5＝2，1×2＝2 ,易,6-1_擴分和等值分數
(   )爸爸吃了4/7個喜餅，也是吃了幾分之幾個喜餅？　(Ａ)16/28個　(Ｂ)42/70個　(Ｃ)32/58個　(Ｄ)30/49個。,答案：(Ａ) 解析：4/7＝16/28＝42/70＝32/58＝30/49 ,易,6-1_擴分和等值分數
(   )A、B、C、D　是四個不一樣的整數，且　A＜C，B＜D。如果A/B＝C/D，下列哪一個等式是正確的？　(Ａ)　C＋A＝D＋B　(Ｂ)　C－A＝D－B　(Ｃ)　C×A＝D×B　(Ｄ)　C÷A＝D÷B。,答案：(Ｄ) 解析：A/B＝C/D，A×D＝B×C　或　C÷A＝D÷B ,難,6-1_擴分和等值分數
(   )7/12＝甲/144，甲是？　(Ａ)　70　(Ｂ)　77　(Ｃ)　84　(Ｄ)　91。,答案：(Ｃ) 解析：144÷12＝12，7×12＝84 ,中,6-1_擴分和等值分數
(   )下面哪一組分數是等值分數？　(Ａ)（11/8，55/32）　(Ｂ)（6/19，96/304）　(Ｃ)（23/42，105/210）　(Ｄ)（2/7，25/91）。,答案：(Ｂ) 解析：(Ａ)11/8＝44/32；(Ｂ) 6/19=96/304； (Ｃ) 23/42，115/210；(Ｄ)2/7＝25/91 ,中,6-1_擴分和等值分數
(   )有兩條一樣長的緞帶，姐姐用了9/25條，妹妹用幾分之幾條才會和姐姐一樣長？　(Ａ)27/50條　(Ｂ)55/125條　(Ｃ)306/850條　(Ｄ)81/215條。,答案：(Ｃ) 解析：9/25＝18/50＝45/125＝306/850＝81/225 ,中,6-1_擴分和等值分數
(   )下面哪一個分數介於4/7和6/7之間？　(Ａ)6/14　(Ｂ)9/21　(Ｃ)13/21　(Ｄ)13/14。,答案：(Ｃ) 解析：4/7＝8/14＝12/21，6/7＝12/14＝18/21 ,中,6-1_擴分和等值分數
(   )分數的分子和分母同乘以一個大於　1　的整數，其值會？　(Ａ)變大　(Ｂ)變小　(Ｃ)不變　(Ｄ)不一定。,答案：(Ｃ) ,易,6-1_擴分和等值分數
(   )下面哪一個數和其他三個不一樣大？　(Ａ)4/12　(Ｂ)8/16　(Ｃ)20/60　(Ｄ)24/72。,答案：(Ｂ) 解析：(Ａ) 4/12＝1/3；(Ｂ)8/16＝1/2；(Ｃ)20/60＝1/3；(Ｄ)24/72＝1/3 ,易,6-2_約分和等值分數
(   )一包餅乾有　36　片，24　片是多少包餅乾？利用約分的方法做做看。　(Ａ)12/36包　(Ｂ)10/18包　(Ｃ)6/9包　(Ｄ)1/3包。,答案：(Ｃ) 解析：24/36＝12/18＝6/9＝2/3 ,中,6-2_約分和等值分數
(   )48/60＝□/15，□裡應填入？　(Ａ)　4　　(Ｂ)　6　　(Ｃ)　8　　(Ｄ)　12。,答案：(Ｄ) 解析：60÷15＝4，48÷4＝12 ,易,6-2_約分和等值分數
(   )每　16　個月餅裝成一盒，吃掉12/16盒，可以說是吃掉四分之幾盒？　(Ａ)5/4盒　(Ｂ)4/4盒　(Ｃ)3/4盒　(Ｄ)2/4盒。,答案：(Ｃ) 解析：12/16＝3/4 ,易,6-2_約分和等值分數
(   )1　盒蛋黃酥有　12　個，12/48盒蛋黃酥和十二分之幾盒蛋黃酥一樣多？　(Ａ)5/12盒　(Ｂ)3/12盒　(Ｃ)2/12盒　(Ｄ)1/12盒。,答案：(Ｂ) 解析：12/48＝3/12 ,易,6-2_約分和等值分數
(   )將分子和分母同除以它們的公因數，得到的分數和原來的分數相等。像這樣把分數化成等值分數的方法，稱為？　(Ａ)通分　(Ｂ)括分　(Ｃ)約分　(Ｄ)等分。,答案：(Ｃ) ,易,6-2_約分和等值分數
(   )某一分數約分後的數值和擴分後的數值相比，哪一個比較大？　(Ａ)約分後的數值　(Ｂ)擴分後的數值　(Ｃ)一樣大　(Ｄ)不一定。,答案：(Ｃ) ,易,6-2_約分和等值分數
(   )哪一個選項中的分數不能再約分？　(Ａ)56/42　(Ｂ)28/21　(Ｃ)8/6　(Ｄ)4/3。,答案：(Ｄ) 解析：(Ａ)56/42＝28/21＝4/3；(Ｂ)28/21＝4/3；(Ｃ)8/6＝4/3 ,易,6-2_約分和等值分數
(   )若分子和分母同時用公因數去除時，得到的分數和原來的分數相等。像這樣把分數化成等值分數的方法，稱為？　(Ａ)擴分　(Ｂ)約分　(Ｃ)通分　(Ｄ)繁分。,答案：(Ｂ) ,易,6-2_約分和等值分數
(   )一包糖果有　36　顆，小心吃了8/36包，小雅吃了2/9包，小心吃了多少包？利用約分的方法做做看。　(Ａ)1/9包　(Ｂ)2/9包　(Ｃ)4/9包　(Ｄ)8/9包。,答案：(Ｂ) 解析：36÷9＝4，8÷4＝2，8/36＝2/9 ,易,6-2_約分和等值分數
(   )下面哪一個分數和40/100一樣大？　(Ａ)7/15　(Ｂ)12/30　(Ｃ)15/35　(Ｄ)9/25。,答案：(Ｂ) 解析：40/100＝4/10＝12/30＝2/5＝6/15＝14/35＝10/25 ,中,6-2_約分和等值分數
(   )將一個分數約分，約到不能再約為止時，分子和分母的最大公因數是？　(Ａ)　1　(Ｂ)　2　(Ｃ)　10　(Ｄ)　100。,答案：(Ａ) ,中,6-2_約分和等值分數
(   )一個分數先約分後再擴分，其值會？　(Ａ)比原分數大　(Ｂ)比原分數小　(Ｃ)和原分數一樣大　(Ｄ)無法比較。,答案：(Ｃ) ,易,6-2_約分和等值分數
(   )先生將一塊地平分成　108　等分，他利用其中的　60　等分種植青椒，種植青椒用了幾塊地？　(Ａ)30/36塊　(Ｂ)30/55塊　(Ｃ)4/9塊　(Ｄ)10/18塊。,答案：(Ｄ) 解析：60/108＝20/36＝30/54＝5/9＝10/18 ,中,6-2_約分和等值分數
(   )21/56、27/72、10/24、18/48，哪一個分數和其他三個不是等值分數？　(Ａ)21/56　(Ｂ)27/72　(Ｃ)10/24　(Ｄ)18/48。,答案：(Ｃ) 解析：21/56＝3/8＝27/72＝9/24＝18/48 ,中,6-2_約分和等值分數
(   )下面哪一個選項不正確？　(Ａ)48/72＝24/36　(Ｂ)24/36＝2/3　(Ｃ)50/75＝2/3　(Ｄ)25/15＝5/2。,答案：(Ｄ) 解析：(Ｄ)25/15＝5/3 ,中,6-2_約分和等值分數
(   )20/28＝5/□，□中應填入下面哪一個數字？　(Ａ)　5　(Ｂ)　6　(Ｃ)　7　(Ｄ)　8。,答案：(Ｃ) 解析：20÷5＝4，28÷4＝7 ,易,6-2_約分和等值分數
(   )分數的分子和分母同除以一個大於　1　的整數，其值會？　(Ａ)變大　(Ｂ)變小　(Ｃ)不變　(Ｄ)不一定。,答案：(Ｃ) ,易,6-2_約分和等值分數
(   )一盒巧克力有　16　顆，桌上有12/16盒，也可以說是3/A盒。A　是多少？　(Ａ)　16　(Ｂ)　8　(Ｃ)　4　(Ｄ)　2。,答案：(Ｃ) 解析：12÷3＝4，16÷4＝4 ,中,6-2_約分和等值分數
(   )一支熱狗重1/4公斤，一顆蘋果重3/8公斤，一本筆記本重1/2公斤，哪一個最重？　(Ａ)熱狗　(Ｂ)蘋果　(Ｃ)筆記本　(Ｄ)一樣重。,答案：(Ｃ) 解析：1/4＝2/8，1/2＝4/8，1/4＜3/8＜1/2 ,中,6-3_通分和分數的大小比較
(   )下面哪一個分數比18/32小？　(Ａ)5/8　(Ｂ)2/4　(Ｃ)10/16　(Ｄ)40/64。,答案：(Ｂ) 解析：(Ａ)5/8＝20/32；(Ｂ)2/4＝16/32； (Ｃ)10/16＝20/32；(Ｄ)40/64＝20/32 ,中,6-3_通分和分數的大小比較
(   )桌上有一個布丁蛋糕，小雲吃5/14個，小香吃3/8個，誰吃的蛋糕比較少？　(Ａ)小雲　(Ｂ)小香　(Ｃ)一樣多　(Ｄ)無法比較。,答案：(Ａ) 解析：5/14＝20/56，3/8＝21/56，20/56＜21/56，5/14＜3/8 ,中,6-3_通分和分數的大小比較
(   )主辦單位準備　15　個一樣大的披薩，其中　6　個披薩平分給　12　位大人，5　個披薩平分給　9　位小孩，4　個披薩平分給　6　位教學老師，誰吃的披薩最多？　(Ａ)一樣多　(Ｂ)一位大人　(Ｃ)一位小孩　(Ｄ)一位教學老師。,答案：(Ｄ) 解析：6/12＝18/36，5/9＝20/36，4/6＝24/36 18/36＜20/36＜24/36，6/12＜5/9＜4/6 ,難,6-3_通分和分數的大小比較
(   )有甲、乙兩個分數，甲＞乙，經由通分後，哪一個分數比較大？　(Ａ)甲　(Ｂ)乙　(Ｃ)一樣多　(Ｄ)無法比較。,答案：(Ａ) 解析：分數經由通分後，其值不變，依然是甲＞乙。 ,中,6-3_通分和分數的大小比較
(   )下面哪一個分數最小？　(Ａ)2/23　(Ｂ)2/21　(Ｃ)4/48　(Ｄ)4/45。,答案：(Ｃ) 解析：2/23＝4/46，2/11＝4/42，4/48＜4/46＜4/45＜4/42 ,中,6-3_通分和分數的大小比較
(   )若1/C＜1/B＜1/A，則？　(Ａ)　C＞B＞A　(Ｂ)　B＞A＞C　(Ｃ)　B＞C＞A　(Ｄ)　A＞B＞C。,答案：(Ａ) 解析：分子相同，分母越大，分數越小。 ,易,6-3_通分和分數的大小比較
(   )5/14、8/21、1/3三個分數要比較大小，分母可以先通分成下面哪一個數？　(Ａ)　16　(Ｂ)　36　(Ｃ)　42　(Ｄ)　14。,答案：(Ｃ) 解析：14、21　和　3　的最小公倍數：42 ,中,6-3_通分和分數的大小比較
(   )11/12、5/8、15/16比大小時，先將分母通分成下列哪一個數，會較容易比較？　(Ａ)　32　(Ｂ)　48　(Ｃ)　56　(Ｄ)　96。,答案：(Ｂ) 解析：12、8　和　16　的最小公倍數是　48。 ,中,6-3_通分和分數的大小比較
(   )大於4/7、小於7/8的分數中，分母是　56　且不能再被約分的分數有幾個？　(Ａ)　5　個　(Ｂ)　6　個　(Ｃ)　7　個　(Ｄ)　9　個。,答案：(Ｃ) 解析：4/7＝32/56，7/8＝49/56 分母是　56　且不能再被約分的分數有33/56、37/56、39/56、41/56、43/56、45/56、47/56。 ,難,6-3_通分和分數的大小比較
(   )動物園的1/5給猴子住，3/6給河馬住，猴子和河馬總共住了「三十分之幾」的動物園？　(Ａ)15/30　(Ｂ)17/30　(Ｃ)19/30　(Ｄ)21/30。,答案：(Ｄ) 解析：1/5＋3/6＝6/30＋15/30＝21/30 ,中,7-1_異分母分數的加法
(   )在計算異分母分數的加法時，要先進行哪一個步驟再做計算？　(Ａ)平分　(Ｂ)擴分　(Ｃ)約分　(Ｄ)通分。,答案：(Ｄ) ,易,7-1_異分母分數的加法
(   )有一條鐵絲，裁掉5/18公分，剩下7/12公分，這條鐵絲原本有多長？　(Ａ)31/36公分　(Ｂ)12/30公分　(Ｃ)15/18公分　(Ｄ)11/36公分。,答案：(Ａ) 解析：7/12＋5/18＝21/36＋10/36＝31/36 ,中,7-1_異分母分數的加法
,,中,7-1_異分母分數的加法
(   )在計算異分母分數的減法時，要先進行哪一個步驟再做計算？　(Ａ)平分　(Ｂ)擴分　(Ｃ)約分　(Ｄ)通分。,答案：(Ｄ) ,易,7-2_異分母分數的減法
(   )小松去爬山，上山花了　5小時，下山花了　4小時，上山比下山多花多少小時？　(Ａ)小時　(Ｂ)　1小時　(Ｃ)　1小時　(Ｄ)　1小時。,答案：(Ａ) 解析：5－4＝5－4＝4－4＝ ,中,7-2_異分母分數的減法
(   )－乙數＝，乙數是？　(Ａ)　(Ｂ)　(Ｃ)　(Ｄ)。,答案：(Ｂ) 解析：－＝－＝ ,中,7-2_異分母分數的減法
(   )有兩個一樣大的草莓派，小威吃個草莓派，小威比小穎多吃個，小穎吃幾個草莓派？　(Ａ)個　(Ｂ)個　(Ｃ)個　(Ｄ)個。,答案：(Ｄ) 解析：－＝－＝ ,中,7-2_異分母分數的減法
(   )一根木棍長公尺，爸爸鋸掉一些後，剩下　1公尺，爸爸鋸掉多少公尺的木棍？　(Ａ)　1公尺　(Ｂ)　1公尺　(Ｃ)　1公尺　(Ｄ)　1公尺。,答案：(Ｄ) 解析：－1＝2－1＝2－1＝1 ,中,7-2_異分母分數的減法
(   )妹妹的籃子裡裝一些番茄，媽媽給她籃番茄後，總共是籃番茄，妹妹原先有幾籃番茄？　(Ａ)　1籃　(Ｂ)　1籃　(Ｃ)籃　(Ｄ)籃。,答案：(Ｃ) 解析：－＝－＝ ,中,7-2_異分母分數的減法
(   )小昇和小翔一共有盒遊戲卡，已知小翔有盒遊戲卡，小昇比小翔多幾盒遊戲卡？　(Ａ)盒　(Ｂ)盒　(Ｃ)盒　(Ｄ)盒。,答案：(Ｃ) 解析：－＝－＝ －＝－＝ ,難,7-2_異分母分數的減法
(   )計算　5－－時，分母可先通分成下面哪一個數再相減？　(Ａ)　10－3－4　(Ｂ)　10　和　12　的最小公倍數　(Ｃ)　10、3　和　4　的最大公因數　(Ｄ)　10　和　3　的最小公倍數。,答案：(Ｂ) 解析：10、3　和　4　的最小公倍數：60 (Ａ)　10－3－4＝3； (Ｂ)　10　和　12　的最小公倍數：60； (Ｃ)　10、3　和　4　的最大公因數：1； (Ｄ)　10　和　3　的最小公倍數：30 ,難,7-2_異分母分數的減法
(   )水果店老闆將　4　箱水梨分裝成小盒，箱水梨恰好裝滿　1　盒。分裝工作因為店裡來了客人而中斷，剩下箱水梨還沒裝入盒中。請問老闆已經將多少箱水梨裝入盒中？　(Ａ)箱　(Ｂ)箱　(Ｃ)箱　(Ｄ)箱。,答案：(Ｃ) 解析：1　箱水梨相當於箱，4　箱水梨是箱。 －＝ ,難,7-2_異分母分數的減法
(   )有一條緞帶長　4　公尺，小奕剪掉　2公尺做教室布置，再剪去公尺包裝禮盒，這條緞帶剩下多少公尺？　(Ａ)公尺　(Ｂ)　1公尺　(Ｃ)　1公尺　(Ｄ)公尺。,答案：(Ａ) 解析：4－2－ ＝4－2－ ＝2－2－ ＝（或） ,中,7-2_異分母分數的減法
(   )一條長5/4公尺的尼龍繩，弟弟用了1/2公尺綁東西後，還剩下幾公尺？　(Ａ)4/2公尺　(Ｂ)3/4公尺　(Ｃ)7/4公尺　(Ｄ)4/6公尺。,答案：(Ｂ) 解析：5/4－1/2＝5/2-2/4＝3/4 ,易,7-3_解題
(   )下面哪一個計算方式是錯的？　(Ａ)　108÷18×7＝108×7÷18　　(Ｂ)　882÷7÷9＝882÷（7×9）　(Ｃ)　384÷（6÷2）＝384÷6÷2　　(Ｄ)　32×16÷8＝32×（16÷8）。,答案：(Ｃ) 解析：(Ｃ)　384÷（6÷2）＝384÷3＝128 ,中,8-1_乘除計算規律
(   )「325÷13×5」和下面哪一個算式相等？　(Ａ)　325÷（13×5）　(Ｂ)　325×5÷13　(Ｃ)　325×13÷5　(Ｄ)　325×13×5。,答案：(Ｂ) 解析：計算四則運算時，「先乘再除」和「先除再乘」的結果相同。 ,中,8-1_乘除計算規律
